gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
747101,1,top,strikeout,457705,680885,134,0
747101,1,top,strikeout,668804,680885,134,1
747101,1,top,walk,665833,680885,134,2
747101,1,top,single,658668,680885,134,3
747101,1,top,field_out,642133,680885,134,4
747101,1,bottom,strikeout,672284,663559,144,5
747101,1,bottom,field_out,645277,663559,144,6
747101,1,bottom,double,542303,663559,144,7
747101,1,bottom,walk,621566,663559,144,8
747101,1,bottom,field_out,663586,663559,144,9
747101,2,top,single,693304,680885,134,10
747101,2,top,field_out,663698,680885,134,11
747101,2,top,strikeout,669707,680885,134,12
747101,2,top,field_out,669261,680885,134,13
747101,2,bottom,strikeout,594807,663559,144,14
747101,2,bottom,strikeout,669221,663559,144,15
747101,2,bottom,strikeout,606115,663559,144,16
747101,3,top,field_out,457705,680885,134,17
747101,3,top,field_out,668804,680885,134,18
747101,3,top,strikeout,665833,680885,134,19
747101,3,bottom,field_out,663897,663559,144,20
747101,3,bottom,field_out,672284,663559,144,21
747101,3,bottom,field_out,645277,663559,144,22
747101,4,top,field_out,658668,680885,134,23
747101,4,top,field_out,642133,680885,134,24
747101,4,top,double,693304,680885,134,25
747101,4,top,field_error,663698,680885,134,26
747101,4,top,strikeout,669707,680885,134,27
747101,4,bottom,walk,542303,663559,144,28
747101,4,bottom,single,621566,663559,144,29
747101,4,bottom,grounded_into_double_play,663586,663559,144,30
747101,4,bottom,walk,594807,663559,144,31
747101,4,bottom,strikeout,669221,663559,144,32
747101,5,top,hit_by_pitch,669261,680885,134,33
747101,5,top,strikeout,457705,680885,134,34
747101,5,top,strikeout,668804,680885,134,35
747101,5,top,home_run,665833,680885,134,36
747101,5,top,walk,658668,680885,134,37
747101,5,top,home_run,642133,680885,134,38
747101,5,top,field_out,693304,680885,134,39
747101,5,bottom,walk,606115,663559,144,40
747101,5,bottom,grounded_into_double_play,663897,663559,144,41
747101,5,bottom,field_out,672284,663559,144,42
747101,6,top,strikeout,663698,656550,134,43
