gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823368,2026-06-14,31,PNC Park,134,146,694973,676974
824823,2026-06-14,2,Oriole Park at Camden Yards,110,135,669432,621111
822722,2026-06-14,3309,Nationals Park,120,136,676571,676106
822801,2026-06-14,14,Rogers Centre,141,147,571578,701542
824506,2026-06-14,2602,Great American Ball Park,113,109,671096,668678
823615,2026-06-14,3289,Citi Field,121,144,642547,693821
824099,2026-06-14,7,Kauffman Stadium,118,117,663568,681293
823693,2026-06-14,3312,Target Field,142,138,671737,700241
824586,2026-06-14,4,Rate Field,145,119,663542,686218
823777,2026-06-14,32,American Family Field,158,143,690986,650911
824994,2026-06-14,5355,Las Vegas Ballpark,133,115,605488,608372
823212,2026-06-14,2395,Oracle Park,137,112,657277,669020
824021,2026-06-14,1,Angel Stadium,108,139,680570,668984
824751,2026-06-14,3,Fenway Park,111,140,813349,543135
824424,2026-06-14,5,Progressive Field,114,116,668909,663554
