gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824940,2026-04-01,4705,Truist Park,144,133,519242,622663
824860,2026-04-01,2,Oriole Park at Camden Yards,110,140,669432,543135
824536,2026-04-01,2602,Great American Ball Park,113,134,671096,694973
823483,2026-04-01,2681,Citizens Bank Park,143,120,650911,676917
822835,2026-04-01,14,Rogers Centre,141,115,592332,607536
823889,2026-04-01,4169,loanDepot park,146,145,645261,681343
823078,2026-04-01,2889,Busch Stadium,138,121,669461,642547
823806,2026-04-01,32,American Family Field,158,139,694819,656876
824211,2026-04-01,2392,Daikin Park,117,111,681347,676979
824698,2026-04-01,17,Wrigley Field,112,108,571510,579328
825106,2026-04-01,15,Chase Field,109,116,668678,669373
823321,2026-04-01,2680,Petco Park,135,137,601713,605288
823157,2026-04-01,680,T-Mobile Park,136,147,669923,693645
824136,2026-04-01,7,Kauffman Stadium,118,142,702070,657746
823970,2026-04-01,22,UNIQLO Field at Dodger Stadium,119,114,808967,668909
