gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777625,2025-06-06,2523,George M. Steinbrenner Field,139,146,641793,665795
777621,2025-06-06,31,PNC Park,134,143,663559,605452
777624,2025-06-06,3309,Nationals Park,120,140,647336,571578
777627,2025-06-06,3313,Yankee Stadium,147,111,701542,621111
777623,2025-06-06,2602,Great American Ball Park,113,109,666157,593958
777626,2025-06-06,2394,Comerica Park,116,112,669373,676962
777622,2025-06-06,5,Progressive Field,114,117,671106,676467
777618,2025-06-06,4,Rate Field,145,118,663436,607625
777615,2025-06-06,3312,Target Field,142,141,641927,687606
777617,2025-06-06,32,American Family Field,158,135,694477,681190
777620,2025-06-06,2889,Busch Stadium,138,119,543243,680736
777616,2025-06-06,19,Coors Field,115,121,669020,673540
777614,2025-06-06,1,Angel Stadium,108,136,543294,682243
777613,2025-06-06,2529,Sutter Health Park,133,110,676664,665152
777619,2025-06-06,2395,Oracle Park,137,144,806185,680885
