gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746049,2024-06-18,4169,loanDepot park,146,138,682610,458681
745488,2024-06-18,31,PNC Park,134,113,663559,666157
746627,2024-06-18,5,Progressive Field,114,136,663474,682243
745563,2024-06-18,2681,Citizens Bank Park,143,135,605400,650633
744843,2024-06-18,3309,Nationals Park,120,109,663623,677944
745733,2024-06-18,3313,Yankee Stadium,147,110,641482,544150
744917,2024-06-18,14,Rogers Centre,141,111,605135,656557
747107,2024-06-18,4705,Truist Park,144,116,680885,663554
745893,2024-06-18,3312,Target Field,142,139,641154,650644
746867,2024-06-18,17,Wrigley Field,112,137,657006,657277
745004,2024-06-18,5325,Globe Life Field,140,121,547179,622663
746783,2024-06-18,4,Guaranteed Rate Field,145,117,686563,664285
746542,2024-06-18,19,Coors Field,115,119,596295,621111
746217,2024-06-18,1,Angel Stadium,108,158,656288,668964
745650,2024-06-18,10,Oakland Coliseum,133,118,663687,679525
