gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777573,2025-06-10,2,Oriole Park at Camden Yards,110,116,700249,676428
777569,2025-06-10,5,Progressive Field,114,113,677944,671096
777566,2025-06-10,31,PNC Park,134,146,656605,645261
777571,2025-06-10,2681,Citizens Bank Park,143,112,690953,607067
777570,2025-06-10,3289,Citi Field,121,120,656288,669022
777565,2025-06-10,3,Fenway Park,111,139,608337,686752
777557,2025-06-10,3312,Target Field,142,140,680573,641816
777572,2025-06-10,7,Kauffman Stadium,118,147,702070,608331
777568,2025-06-10,32,American Family Field,158,144,682990,656550
777558,2025-06-10,2889,Busch Stadium,138,141,571945,605135
777567,2025-06-10,2392,Daikin Park,117,145,621121,681343
777563,2025-06-10,19,Coors Field,115,137,687223,690986
777564,2025-06-10,1,Angel Stadium,108,133,667755,687765
777560,2025-06-10,2680,Petco Park,135,119,656302,642152
777559,2025-06-10,15,Chase Field,109,136,694297,688138
