gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824679,2026-05-22,17,Wrigley Field,112,117,592791,681293
823461,2026-05-22,2681,Citizens Bank Park,143,114,650911,668909
823546,2026-05-22,3313,Yankee Stadium,147,139,543037,607259
822816,2026-05-22,14,Rogers Centre,141,134,592332,696149
824761,2026-05-22,3,Fenway Park,111,142,801139,687570
823863,2026-05-22,4169,loanDepot park,146,121,691587,668964
824842,2026-05-22,2,Oriole Park at Camden Yards,110,116,669211,656427
824922,2026-05-22,4705,Truist Park,144,120,693821,663992
824110,2026-05-22,7,Kauffman Stadium,118,136,702070,669302
823788,2026-05-22,32,American Family Field,158,119,701656,680736
824029,2026-05-22,1,Angel Stadium,108,140,680570,594798
825082,2026-05-22,15,Chase Field,109,115,647336,608372
823298,2026-05-22,2680,Petco Park,135,133,621111,605488
823223,2026-05-22,2395,Oracle Park,137,145,686790,663436
824518,2026-05-22,2602,Great American Ball Park,113,138,663978,681517
