gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746866,2024-06-16,17,Wrigley Field,112,138,592791,571945
747023,2024-06-16,2,Oriole Park at Camden Yards,110,143,669203,554430
747109,2024-06-16,4705,Truist Park,144,139,694462,621107
744839,2024-06-16,3309,Nationals Park,120,146,680730,666200
744926,2024-06-16,14,Rogers Centre,141,114,621244,594902
745807,2024-06-16,3289,Citi Field,121,135,656731,656302
746377,2024-06-16,2392,Minute Maid Park,117,116,669854,628317
745895,2024-06-16,3312,Target Field,142,133,641927,676664
745891,2024-06-16,3312,Target Field,142,133,663978,683155
745977,2024-06-16,32,American Family Field,158,113,607067,593423
746546,2024-06-16,19,Coors Field,115,134,641712,676596
745321,2024-06-16,2395,Oracle Park,137,108,669062,690829
746130,2024-06-16,22,Dodger Stadium,119,118,607192,663903
745242,2024-06-16,680,T-Mobile Park,136,140,669302,641540
747189,2024-06-16,15,Chase Field,109,145,656756,689672
746945,2024-06-16,3,Fenway Park,111,147,676710,573186
