gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824841,2026-05-13,2,Oriole Park at Camden Yards,110,147,680694,608331
824438,2026-05-13,5,Progressive Field,114,108,800048,672282
824519,2026-05-13,2602,Great American Ball Park,113,120,666157,663623
823386,2026-05-13,31,PNC Park,134,115,656605,500779
824763,2026-05-13,3,Fenway Park,111,143,543243,691725
822815,2026-05-13,14,Rogers Centre,141,139,656302,643377
823631,2026-05-13,3289,Citi Field,121,116,681035,664285
824928,2026-05-13,4705,Truist Park,144,112,702275,684007
824603,2026-05-13,4,Rate Field,145,118,702273,607625
823710,2026-05-13,3312,Target Field,142,146,680573,676974
823791,2026-05-13,32,American Family Field,158,135,694819,650633
822900,2026-05-13,5325,Globe Life Field,140,109,677958,669194
824195,2026-05-13,2392,Daikin Park,117,136,621121,682243
825010,2026-05-13,2529,Sutter Health Park,133,138,669372,669461
823952,2026-05-13,22,UNIQLO Field at Dodger Stadium,119,137,660271,592662
