gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777514,2025-06-14,3309,Nationals Park,120,146,592866,806188
777517,2025-06-14,2394,Comerica Park,116,113,656427,663903
777513,2025-06-14,17,Wrigley Field,112,134,571510,681347
777519,2025-06-14,2,Oriole Park at Camden Yards,110,108,608372,542881
777509,2025-06-14,2681,Citizens Bank Park,143,141,650911,670102
777508,2025-06-14,5325,Globe Life Field,140,145,594798,678024
777511,2025-06-14,7,Kauffman Stadium,118,133,547179,682052
777518,2025-06-14,3289,Citi Field,121,139,656731,656876
777510,2025-06-14,2392,Daikin Park,117,142,686613,657746
777523,2025-06-14,4705,Truist Park,144,115,675911,801403
777512,2025-06-14,32,American Family Field,158,138,500779,669467
777515,2025-06-14,15,Chase Field,109,135,668678,686701
777516,2025-06-14,3,Fenway Park,111,147,690928,607074
777507,2025-06-14,680,T-Mobile Park,136,114,669923,676440
777506,2025-06-14,22,Dodger Stadium,119,137,477132,694738
