gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824261,2026-06-22,2394,Comerica Park,116,147,664285,543037
822964,2026-06-22,12,Tropicana Field,139,118,656876,608379
823851,2026-06-22,4169,loanDepot park,146,140,663969,641302
822720,2026-06-22,3309,Nationals Park,120,143,656492,641835
822800,2026-06-22,14,Rogers Centre,141,117,656302,686613
824502,2026-06-22,2602,Great American Ball Park,113,158,663903,605540
823692,2026-06-22,3312,Target Field,142,119,805673,694361
824585,2026-06-22,4,Rate Field,145,114,641743,668909
823040,2026-06-22,2889,Busch Stadium,138,109,669467,518876
824344,2026-06-22,19,Coors Field,115,111,663372,687562
824016,2026-06-22,1,Angel Stadium,108,110,691951,680694
823288,2026-06-22,2680,Petco Park,135,144,650633,656550
823613,2026-06-22,3289,Citi Field,121,112,673540,684007
