gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823711,2026-05-03,3312,Target Field,142,141,657746,702056
824769,2026-05-03,3,Fenway Park,111,117,624133,675989
823387,2026-05-03,31,PNC Park,134,113,677952,695505
823555,2026-05-03,3313,Yankee Stadium,147,110,608331,694346
822742,2026-05-03,3309,Nationals Park,120,158,676571,701656
822987,2026-05-03,12,Tropicana Field,139,137,571927,641816
823875,2026-05-03,4169,loanDepot park,146,143,663978,666200
823065,2026-05-03,2889,Busch Stadium,138,119,669160,680736
824687,2026-05-03,17,Wrigley Field,112,109,571510,518876
824364,2026-05-03,19,Coors Field,115,144,607536,675911
825013,2026-05-03,2529,Sutter Health Park,133,114,650644,800048
824043,2026-05-03,1,Angel Stadium,108,121,686799,605280
823145,2026-05-03,680,T-Mobile Park,136,118,622491,663460
823307,2026-05-03,2680,Petco Park,135,145,656288,641743
824285,2026-05-03,2394,Comerica Park,116,140,663947,683004
