gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
824776,1,top,single,805808,543243,116,0
824776,1,top,grounded_into_double_play,650402,543243,116,1
824776,1,top,field_out,690993,543243,116,2
824776,1,bottom,strikeout,701350,656427,111,3
824776,1,bottom,single,575929,656427,111,4
824776,1,bottom,field_out,677800,656427,111,5
824776,1,bottom,walk,807799,656427,111,6
824776,1,bottom,field_out,596115,656427,111,7
824776,2,top,field_out,682985,543243,116,8
824776,2,top,field_out,693307,543243,116,9
824776,2,top,strikeout,681481,543243,116,10
824776,2,bottom,strikeout,680776,656427,111,11
824776,2,bottom,walk,702332,656427,111,12
824776,2,bottom,single,691785,656427,111,13
824776,2,bottom,fielders_choice,665966,656427,111,14
824776,2,bottom,walk,701350,656427,111,15
824776,2,bottom,field_out,575929,656427,111,16
824776,2,bottom,walk,677800,656427,111,17
824776,2,bottom,field_out,807799,656427,111,18
824776,3,top,double,663837,543243,116,19
824776,3,top,field_out,701678,543243,116,20
824776,3,top,single,668670,543243,116,21
824776,3,top,strikeout,805808,543243,116,22
824776,3,top,walk,650402,543243,116,23
824776,3,top,field_out,690993,543056,116,24
824776,3,bottom,strikeout,596115,656427,111,25
824776,3,bottom,field_out,680776,656427,111,26
824776,3,bottom,double,702332,656427,111,27
824776,3,bottom,field_out,691785,656427,111,28
824776,4,top,walk,682985,543056,116,29
824776,4,top,force_out,693307,543056,116,30
824776,4,top,hit_by_pitch,681481,543056,116,31
824776,4,top,strikeout,663837,677161,116,32
824776,4,top,single,701678,677161,116,33
824776,4,top,field_out,668670,677161,116,34
824776,4,bottom,walk,665966,656427,111,35
824776,4,bottom,walk,701350,656427,111,36
824776,4,bottom,field_out,575929,656427,111,37
824776,4,bottom,force_out,677800,676428,111,38
824776,4,bottom,field_out,807799,676428,111,39
824776,5,top,field_out,805808,677161,116,40
824776,5,top,field_out,650402,677161,116,41
824776,5,top,field_out,690993,677161,116,42
824776,5,bottom,strikeout,596115,676428,111,43
824776,5,bottom,field_out,680776,676428,111,44
824776,5,bottom,field_out,702332,676428,111,45
824776,6,top,walk,682985,663558,116,46
824776,6,top,walk,693307,663558,116,47
824776,6,top,single,663330,663558,116,48
824776,6,top,strikeout,663837,669711,116,49
824776,6,top,strikeout,701678,669711,116,50
824776,6,top,strikeout,668670,669711,116,51
824776,6,bottom,field_out,691785,676428,111,52
824776,6,bottom,double,665966,676428,111,53
824776,6,bottom,single,701350,676428,111,54
824776,6,bottom,strikeout,575929,676428,111,55
824776,6,bottom,field_out,677800,676428,111,56
824776,7,top,field_out,805808,676477,116,57
824776,7,top,field_out,650402,676477,116,58
824776,7,top,field_out,690993,676477,116,59
824776,7,bottom,single,807799,663947,111,60
824776,7,bottom,walk,596115,663947,111,61
824776,7,bottom,strikeout,643396,663947,111,62
824776,7,bottom,single,702332,663947,111,63
824776,7,bottom,single,678882,663947,111,64
824776,7,bottom,single,665966,663947,111,65
824776,7,bottom,walk,701350,663947,111,66
824776,7,bottom,field_out,575929,623454,111,67
824776,8,top,single,682985,670245,116,68
824776,8,top,force_out,693307,670245,116,69
824776,8,top,field_out,672761,670245,116,70
824776,8,top,field_out,663837,670245,116,71
824776,8,bottom,strikeout,677800,623454,111,72
824776,8,bottom,single,807799,623454,111,73
824776,8,bottom,double,596115,623454,111,74
824776,8,bottom,single,643396,623454,111,75
824776,8,bottom,field_out,702332,623454,111,76
824776,8,bottom,field_out,678882,623454,111,77
824776,9,top,double,701678,670245,116,78
824776,9,top,field_out,668670,670245,116,79
824776,9,top,double,805808,670245,116,80
824776,9,top,single,650402,670245,116,81
824776,9,top,strikeout,679529,547973,116,82
824776,9,top,double,682985,547973,116,83
824776,9,top,field_out,693307,547973,116,84
824450,1,top,single,621043,677944,117,0
824450,1,top,field_out,670541,677944,117,1
824450,1,top,field_out,514888,677944,117,2
824450,1,top,home_run,572233,677944,117,3
824450,1,top,single,670623,677944,117,4
824450,1,top,walk,666211,677944,117,5
824450,1,top,field_out,673237,677944,117,6
824450,1,bottom,field_out,680757,681293,114,7
824450,1,bottom,field_out,800050,681293,114,8
824450,1,bottom,walk,608070,681293,114,9
824450,1,bottom,single,700932,681293,114,10
824450,1,bottom,single,656555,681293,114,11
824450,1,bottom,field_out,671655,681293,114,12
824450,2,top,field_out,687957,677944,117,13
824450,2,top,field_out,694728,677944,117,14
824450,2,top,strikeout,621043,677944,117,15
824450,2,bottom,hit_by_pitch,682877,681293,114,16
824450,2,bottom,force_out,666310,681293,114,17
824450,2,bottom,single,677587,681293,114,18
824450,2,bottom,field_out,680757,681293,114,19
824450,2,bottom,field_out,800050,681293,114,20
824450,3,top,single,670541,677944,117,21
824450,3,top,grounded_into_double_play,514888,677944,117,22
824450,3,top,strikeout,572233,677944,117,23
824450,3,bottom,double,608070,681293,114,24
824450,3,bottom,field_out,700932,681293,114,25
