gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824822,2026-06-29,2,Oriole Park at Camden Yards,110,145,669358,680732
823444,2026-06-29,2681,Citizens Bank Park,143,134,605400,677952
823529,2026-06-29,3313,Yankee Stadium,147,116,677960,663554
822792,2026-06-29,14,Rogers Centre,141,121,702056,640455
824741,2026-06-29,3,Fenway Park,111,120,624133,571945
824420,2026-06-29,5,Progressive Field,114,140,800048,641302
823771,2026-06-29,32,American Family Field,158,113,688107,666157
824662,2026-06-29,17,Wrigley Field,112,135,684007,656288
824176,2026-06-29,2392,Daikin Park,117,142,663567,805673
824339,2026-06-29,19,Coors Field,115,146,807743,645261
824986,2026-06-29,2529,Sutter Health Park,133,119,695611,641778
823121,2026-06-29,680,T-Mobile Park,136,108,669923,696270
825065,2026-06-29,15,Chase Field,109,137,593958,641816
