gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777452,2025-06-19,2602,Great American Ball Park,113,142,607259,663978
777445,2025-06-19,3309,Nationals Park,120,115,592866,801403
777449,2025-06-19,3313,Yankee Stadium,147,108,607074,542881
777451,2025-06-19,2394,Comerica Park,116,134,669373,571760
777464,2025-06-19,2394,Comerica Park,116,134,663947,694973
777447,2025-06-19,4,Rate Field,145,138,680732,607200
777458,2025-06-19,4,Rate Field,145,138,678024,700241
777450,2025-06-19,17,Wrigley Field,112,158,592791,642547
777443,2025-06-19,5325,Globe Life Field,140,118,542888,608379
777448,2025-06-19,14,Rogers Centre,141,109,592332,669194
777440,2025-06-19,2395,Oracle Park,137,114,657277,668909
777444,2025-06-19,4169,loanDepot park,146,143,665795,650911
777455,2025-06-19,4705,Truist Park,144,121,675911,605280
777446,2025-06-19,2523,George M. Steinbrenner Field,139,110,656876,450203
777441,2025-06-19,2529,Sutter Health Park,133,117,682052,676467
777442,2025-06-19,22,Dodger Stadium,119,135,808967,686701
