gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
822799,2026-06-23,14,Rogers Centre,141,117,669456,663567
823365,2026-06-23,31,PNC Park,134,136,656605,669923
822963,2026-06-23,12,Tropicana Field,139,118,663556,679883
823849,2026-06-23,4169,loanDepot park,146,140,645261,615698
824262,2026-06-23,2394,Comerica Park,116,147,663554,607074
822718,2026-06-23,3309,Nationals Park,120,143,676571,666200
823614,2026-06-23,3289,Citi Field,121,112,673540,665795
824501,2026-06-23,2602,Great American Ball Park,113,158,666157,687075
823690,2026-06-23,3312,Target Field,142,119,696070,680736
824584,2026-06-23,4,Rate Field,145,114,680732,800048
823043,2026-06-23,2889,Busch Stadium,138,109,681517,593958
824340,2026-06-23,19,Coors Field,115,111,807743,543243
824017,2026-06-23,1,Angel Stadium,108,110,696270,669358
823286,2026-06-23,2680,Petco Park,135,144,593974,702275
823210,2026-06-23,2395,Oracle Park,137,133,592662,650644
