gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823452,2026-06-15,2681,Citizens Bank Park,143,146,554430,687473
822724,2026-06-15,3309,Nationals Park,120,118,674841,687765
824505,2026-06-15,2602,Great American Ball Park,113,121,695505,668964
823046,2026-06-15,2889,Busch Stadium,138,135,669160,593974
824666,2026-06-15,17,Wrigley Field,112,115,684007,547179
822887,2026-06-15,5325,Globe Life Field,140,142,669022,702474
824181,2026-06-15,2392,Daikin Park,117,116,678906,623454
825071,2026-06-15,15,Chase Field,109,108,669194,700712
824993,2026-06-15,2529,Sutter Health Park,133,134,669372,683003
823938,2026-06-15,22,UNIQLO Field at Dodger Stadium,119,139,641778,607259
