gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745179,2024-05-19,2889,Busch Stadium,138,111,669461,601713
747035,2024-05-19,2,Oriole Park at Camden Yards,110,136,669203,669923
745577,2024-05-19,2681,Citizens Bank Park,143,120,605400,592866
745745,2024-05-19,3313,Yankee Stadium,147,145,607074,623167
744937,2024-05-19,14,Rogers Centre,141,139,666201,650644
746636,2024-05-19,5,Progressive Field,114,142,676440,663978
746064,2024-05-19,4169,loanDepot park,146,121,664350,640455
746306,2024-05-19,7,Kauffman Stadium,118,133,663903,676664
746392,2024-05-19,2392,Minute Maid Park,117,158,681293,607067
746880,2024-05-19,17,Wrigley Field,112,134,592791,656605
745012,2024-05-19,5325,Globe Life Field,140,108,547179,667755
745336,2024-05-19,2395,Oracle Park,137,115,663855,641712
747198,2024-05-19,15,Chase Field,109,116,656756,666159
746144,2024-05-19,22,Dodger Stadium,119,113,689017,668881
747120,2024-05-19,4705,Truist Park,144,135,693821,506433
