gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824448,2026-04-21,5,Progressive Field,114,117,800048,680802
822995,2026-04-21,12,Tropicana Field,139,113,571927,695505
823880,2026-04-21,4169,loanDepot park,146,138,663978,669160
824290,2026-04-21,2394,Comerica Park,116,158,672456,690986
822747,2026-04-21,3309,Nationals Park,120,144,656492,625643
824773,2026-04-21,3,Fenway Park,111,147,813349,661563
823640,2026-04-21,3289,Citi Field,121,142,690997,680573
824127,2026-04-21,7,Kauffman Stadium,118,110,663460,669358
824690,2026-04-21,17,Wrigley Field,112,143,684007,666200
822914,2026-04-21,5325,Globe Life Field,140,134,677958,669387
824369,2026-04-21,19,Coors Field,115,135,623474,681190
824045,2026-04-21,1,Angel Stadium,108,141,686799,571578
823148,2026-04-21,680,T-Mobile Park,136,133,622491,682052
825099,2026-04-21,15,Chase Field,109,145,518876,680732
823236,2026-04-21,2395,Oracle Park,137,119,694738,808967
