gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
822727,1,top,field_out,681715,674841,146,0
822727,1,top,field_out,672640,674841,146,1
822727,1,top,field_out,669065,674841,146,2
822727,1,bottom,strikeout,695578,676974,120,3
822727,1,bottom,strikeout,686611,676974,120,4
822727,1,bottom,field_out,678554,676974,120,5
822727,2,top,single,669364,674841,146,6
822727,2,top,strikeout,666624,674841,146,7
822727,2,top,home_run,665923,674841,146,8
822727,2,top,field_out,681393,674841,146,9
822727,2,bottom,field_out,682928,676974,120,10
822727,2,bottom,strikeout,696285,676974,120,11
822727,2,bottom,field_out,695734,676974,120,12
822727,3,top,strikeout,691594,674841,146,13
822727,3,top,single,691788,674841,146,14
822727,3,top,strikeout,681715,674841,146,15
822727,3,top,field_out,672640,674841,146,16
822727,3,bottom,single,660688,676974,120,17
822727,3,bottom,walk,671277,676974,120,18
822727,3,bottom,field_out,683083,676974,120,19
822727,3,bottom,walk,695578,676974,120,20
822727,3,bottom,fielders_choice,686611,676974,120,21
822727,3,bottom,grounded_into_double_play,678554,676974,120,22
822727,4,top,strikeout,669065,674841,146,23
822727,4,top,strikeout,669364,674841,146,24
822727,4,top,single,666624,674841,146,25
822727,4,top,field_out,665923,674841,146,26
822727,4,bottom,field_out,682928,676974,120,27
822727,4,bottom,single,696285,676974,120,28
822727,4,bottom,grounded_into_double_play,695734,676974,120,29
822727,5,top,walk,681393,674841,146,30
822727,5,top,fielders_choice_out,691594,674841,146,31
822727,5,top,force_out,691788,674841,146,32
822727,5,top,walk,681715,695418,146,33
822727,5,top,strikeout,672640,695418,146,34
822727,5,bottom,field_out,660688,676974,120,35
822727,5,bottom,field_out,671277,676974,120,36
822727,5,bottom,field_out,683083,676974,120,37
822727,6,top,field_error,669065,695418,146,38
822727,6,top,grounded_into_double_play,669364,695418,146,39
822727,6,top,walk,689414,695418,146,40
822727,6,top,walk,805300,695418,146,41
822727,6,top,strikeout,683357,695418,146,42
822727,6,bottom,strikeout,695578,676974,120,43
822727,6,bottom,field_out,686611,676974,120,44
822727,6,bottom,strikeout,678554,676974,120,45
822727,7,top,strikeout,691594,687377,146,46
822727,7,top,walk,691788,687377,146,47
822727,7,top,single,681715,687377,146,48
822727,7,top,force_out,672640,687377,146,49
822727,7,top,strikeout,669065,690925,146,50
822727,7,bottom,strikeout,682928,676974,120,51
822727,7,bottom,field_out,696285,676974,120,52
822727,7,bottom,strikeout,695734,676974,120,53
822727,8,top,single,669364,690925,146,54
822727,8,top,walk,689414,690925,146,55
822727,8,top,single,805300,690925,146,56
822727,8,top,strikeout,683357,690925,146,57
822727,8,top,force_out,691594,690925,146,58
822727,8,top,single,691788,690925,146,59
822727,8,top,strikeout,681715,690925,146,60
822727,8,bottom,walk,660688,676534,120,61
822727,8,bottom,field_out,671277,676534,120,62
822727,8,bottom,field_out,677588,676534,120,63
822727,8,bottom,strikeout,695578,676534,120,64
822727,9,top,single,672640,681402,146,65
822727,9,top,triple,669065,681402,146,66
822727,9,top,field_out,669364,681402,146,67
822727,9,top,field_out,689414,681402,146,68
822727,9,top,walk,805300,681402,146,69
822727,9,top,walk,683357,687606,146,70
822727,9,top,field_out,691594,687606,146,71
822727,9,bottom,hit_by_pitch,686611,664126,120,72
822727,9,bottom,single,678554,664126,120,73
822727,9,bottom,strikeout,682928,664126,120,74
822727,9,bottom,field_out,696285,664126,120,75
822727,9,bottom,field_out,695734,664126,120,76
822973,1,top,double,650402,607259,116,0
822973,1,top,field_out,805808,607259,116,1
822973,1,top,single,693307,607259,116,2
822973,1,top,strikeout,681481,607259,116,3
822973,1,top,single,682985,607259,116,4
822973,1,top,field_out,679529,607259,116,5
822973,1,bottom,field_out,802415,675512,139,6
822973,1,bottom,single,691406,675512,139,7
822973,1,bottom,walk,666018,675512,139,8
822973,1,bottom,single,650490,675512,139,9
822973,1,bottom,field_out,680700,675512,139,10
822973,1,bottom,field_out,810938,675512,139,11
822973,2,top,field_out,690993,607259,116,12
822973,2,top,field_out,663837,607259,116,13
822973,2,top,home_run,668670,607259,116,14
822973,2,top,field_out,650402,607259,116,15
822973,2,bottom,home_run,656775,675512,139,16
822973,2,bottom,single,663743,675512,139,17
822973,2,bottom,strikeout,683748,675512,139,18
822973,2,bottom,field_out,802415,675512,139,19
822973,2,bottom,strikeout,691406,675512,139,20
822973,3,top,single,805808,607259,116,21
822973,3,top,field_out,693307,607259,116,22
822973,3,top,single,681481,607259,116,23
822973,3,top,walk,682985,607259,116,24
822973,3,top,sac_fly,679529,607259,116,25
822973,3,top,field_out,690993,607259,116,26
822973,3,bottom,walk,666018,675512,139,27
822973,3,bottom,grounded_into_double_play,650490,675512,139,28
822973,3,bottom,strikeout,680700,675512,139,29
