gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746878,2024-05-17,17,Wrigley Field,112,134,543294,694973
745579,2024-05-17,2681,Citizens Bank Park,143,120,554430,663623
747037,2024-05-17,2,Oriole Park at Camden Yards,110,136,607644,682243
745747,2024-05-17,3313,Yankee Stadium,147,145,641482,605182
744934,2024-05-17,14,Rogers Centre,141,139,605135,641302
746641,2024-05-17,5,Progressive Field,114,142,663474,680573
746065,2024-05-17,4169,loanDepot park,146,121,666200,681035
747122,2024-05-17,4705,Truist Park,144,135,608331,663362
746310,2024-05-17,7,Kauffman Stadium,118,133,666142,687765
745016,2024-05-17,5325,Globe Life Field,140,108,571760,542881
746388,2024-05-17,2392,Minute Maid Park,117,158,686613,642547
745178,2024-05-17,2889,Busch Stadium,138,111,502043,678394
747201,2024-05-17,15,Chase Field,109,116,669194,669373
746148,2024-05-17,22,Dodger Stadium,119,113,572020,593423
745335,2024-05-17,2395,Oracle Park,137,115,696131,663372
