gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
823551,1,top,field_out,607043,621112,140,0
823551,1,top,walk,677649,621112,140,1
823551,1,top,walk,608369,621112,140,2
823551,1,top,hit_by_pitch,673962,621112,140,3
823551,1,top,field_out,592626,621112,140,4
823551,1,bottom,triple,502671,669022,147,5
823551,1,bottom,field_out,592450,669022,147,6
823551,1,bottom,triple,641355,669022,147,7
823551,1,bottom,strikeout,642708,669022,147,8
823551,1,bottom,strikeout,665862,669022,147,9
823551,2,top,field_out,669394,694341,140,10
823551,2,top,field_out,694497,694341,140,11
823551,2,top,walk,643376,694341,140,12
823551,2,top,strikeout,679822,694341,140,13
823551,2,bottom,double,641857,669022,147,14
823551,2,bottom,field_out,663757,669022,147,15
823551,2,bottom,field_out,680474,669022,147,16
823551,2,bottom,field_out,641555,669022,147,17
823551,3,top,field_out,607043,694341,140,18
823551,3,top,home_run,677649,694341,140,19
823551,3,top,walk,608369,694341,140,20
823551,3,top,grounded_into_double_play,673962,694341,140,21
823551,3,bottom,strikeout,502671,669022,147,22
823551,3,bottom,field_out,592450,669022,147,23
823551,3,bottom,field_out,641355,669022,147,24
823551,4,top,single,592626,694341,140,25
823551,4,top,force_out,669394,694341,140,26
823551,4,top,field_out,694497,694341,140,27
823551,4,top,field_out,643376,694341,140,28
823551,4,bottom,field_out,642708,669022,147,29
823551,4,bottom,field_out,665862,669022,147,30
823551,4,bottom,walk,641857,669022,147,31
823551,4,bottom,single,663757,669022,147,32
823551,4,bottom,field_out,680474,669022,147,33
823551,5,top,walk,696030,694341,140,34
823551,5,top,single,607043,657612,140,35
823551,5,top,force_out,677649,657612,140,36
823551,5,top,field_out,608369,657612,140,37
823551,5,top,field_out,673962,657612,140,38
823551,5,bottom,field_out,641555,669022,147,39
823551,5,bottom,field_out,502671,669022,147,40
823551,5,bottom,field_out,592450,669022,147,41
823551,6,top,strikeout,457705,657612,140,42
823551,6,top,field_out,669394,657612,140,43
823551,6,top,single,694497,657612,140,44
823551,6,top,field_out,643376,687396,140,45
823551,6,bottom,walk,641355,669022,147,46
823551,6,bottom,single,642708,669022,147,47
823551,6,bottom,field_out,665862,669022,147,48
823551,6,bottom,walk,641857,669022,147,49
823551,6,bottom,double,663757,669022,147,50
823551,6,bottom,strikeout,680474,656222,147,51
823551,6,bottom,single,641555,656222,147,52
823551,6,bottom,walk,502671,656222,147,53
823551,6,bottom,single,592450,668390,147,54
823551,6,bottom,single,641355,668390,147,55
823551,6,bottom,force_out,642708,668390,147,56
823551,7,top,field_out,664059,687396,140,57
823551,7,top,field_out,607043,687396,140,58
823551,7,top,walk,677649,687396,140,59
823551,7,top,strikeout,608369,687396,140,60
823551,7,bottom,single,665862,641302,147,61
823551,7,bottom,strikeout_double_play,641857,641302,147,62
823551,7,bottom,single,663757,641302,147,63
823551,7,bottom,double,680474,641302,147,64
823551,7,bottom,walk,641555,641302,147,65
823551,7,bottom,walk,502671,682608,147,66
823551,7,bottom,strikeout,592450,682608,147,67
823551,8,top,field_out,673962,656234,140,68
823551,8,top,walk,457705,656234,140,69
823551,8,top,force_out,669394,656234,140,70
823551,8,top,field_out,694497,656234,140,71
823551,8,bottom,single,641355,682608,147,72
823551,8,bottom,field_out,676609,682608,147,73
823551,8,bottom,field_out,665862,682608,147,74
823551,8,bottom,single,641857,682608,147,75
823551,8,bottom,field_out,663757,686560,147,76
823551,9,top,single,643376,666808,140,77
823551,9,top,field_out,664059,666808,140,78
823551,9,top,single,607043,666808,140,79
823551,9,top,strikeout,677649,666808,140,80
823551,9,top,field_out,608369,666808,140,81
822741,1,top,field_out,621439,663623,142,0
822741,1,top,field_out,663616,663623,142,1
822741,1,top,field_out,668885,663623,142,2
822741,1,bottom,walk,695578,680573,120,3
822741,1,bottom,field_out,695734,680573,120,4
822741,1,bottom,grounded_into_double_play,678554,680573,120,5
822741,2,top,walk,680777,663623,142,6
822741,2,top,field_out,670242,663623,142,7
822741,2,top,single,807712,663623,142,8
822741,2,top,hit_by_pitch,665019,663623,142,9
822741,2,top,single,686797,663623,142,10
822741,2,top,double_play,656484,663623,142,11
822741,2,bottom,field_out,682928,680573,120,12
822741,2,bottom,single,691781,680573,120,13
822741,2,bottom,grounded_into_double_play,677588,680573,120,14
822741,3,top,strikeout,621439,663623,142,15
822741,3,top,field_out,663616,663623,142,16
822741,3,top,single,668885,663623,142,17
822741,3,top,double,680777,663623,142,18
822741,3,bottom,single,696285,680573,120,19
822741,3,bottom,double,660688,680573,120,20
822741,3,bottom,sac_fly,683083,680573,120,21
822741,3,bottom,field_out,695578,680573,120,22
822741,3,bottom,strikeout,695734,680573,120,23
822741,4,top,strikeout,670242,663623,142,24
822741,4,top,field_out,807712,663623,142,25
822741,4,top,field_out,665019,663623,142,26
822741,4,bottom,field_out,678554,680573,120,27
822741,4,bottom,strikeout,682928,680573,120,28
822741,4,bottom,field_out,691781,680573,120,29
822741,5,top,double,686797,663623,142,30
822741,5,top,single,656484,663623,142,31
822741,5,top,field_out,621439,663623,142,32
822741,5,top,single,663616,663623,142,33
822741,5,top,grounded_into_double_play,668885,663623,142,34
822741,5,bottom,walk,677588,680573,120,35
822741,5,bottom,hit_by_pitch,696285,680573,120,36
822741,5,bottom,double,660688,680573,120,37
822741,5,bottom,sac_bunt,683083,680573,120,38
822741,5,bottom,walk,695578,607455,120,39
822741,5,bottom,hit_by_pitch,695734,607455,120,40
822741,5,bottom,force_out,678554,607455,120,41
822741,5,bottom,field_out,682928,607455,120,42
822741,6,top,home_run,680777,663623,142,43
822741,6,top,hit_by_pitch,670242,663992,142,44
822741,6,top,walk,807712,663992,142,45
822741,6,top,sac_bunt,665019,663992,142,46
822741,6,top,walk,686797,663992,142,47
822741,6,top,strikeout,656484,663992,142,48
822741,6,top,strikeout,621439,687377,142,49
822741,6,bottom,walk,691781,804619,120,50
822741,6,bottom,grounded_into_double_play,677588,804619,120,51
822741,6,bottom,field_out,696285,804619,120,52
822741,7,top,field_out,663616,687377,142,53
822741,7,top,field_out,668885,687377,142,54
822741,7,top,double,680777,687377,142,55
822741,7,top,double,605137,676571,142,56
822741,7,top,intent_walk,807712,676571,142,57
822741,7,top,strikeout,605170,676571,142,58
822741,7,bottom,home_run,660688,804619,120,59
822741,7,bottom,strikeout,683083,804619,120,60
822741,7,bottom,double,695578,804619,120,61
822741,7,bottom,single,695734,573124,120,62
822741,7,bottom,single,678554,573124,120,63
822741,7,bottom,field_out,682928,573124,120,64
822741,7,bottom,field_out,691781,573124,120,65
822741,8,top,strikeout,686797,676571,142,66
822741,8,top,field_out,656484,676571,142,67
822741,8,top,single,621439,681402,142,68
822741,8,top,field_out,663616,681402,142,69
822741,8,bottom,strikeout,677588,573124,120,70
822741,8,bottom,field_out,696285,573124,120,71
822741,8,bottom,strikeout,660688,573124,120,72
822741,9,top,field_out,668885,681402,142,73
822741,9,top,strikeout,680777,681402,142,74
822741,9,top,strikeout,681546,681402,142,75
824117,1,top,single,680757,607625,114,0
824117,1,top,field_out,800050,607625,114,1
824117,1,top,single,608070,607625,114,2
824117,1,top,double,700932,607625,114,3
824117,1,top,single,682177,607625,114,4
824117,1,top,single,683953,607625,114,5
824117,1,top,strikeout,677587,607625,114,6
824117,1,top,strikeout,666310,607625,114,7
824117,1,bottom,double,672580,677944,118,8
824117,1,bottom,walk,677951,677944,118,9
824117,1,bottom,field_out,686469,677944,118,10
824117,1,bottom,field_out,521692,677944,118,11
824117,1,bottom,walk,695600,677944,118,12
824117,1,bottom,field_out,695506,677944,118,13
824117,2,top,strikeout,690984,607625,114,14
824117,2,top,field_out,680757,607625,114,15
824117,2,top,walk,800050,607625,114,16
824117,2,top,walk,608070,607625,114,17
824117,2,top,field_out,700932,607625,114,18
824117,2,bottom,walk,686555,677944,118,19
824117,2,bottom,field_out,686681,677944,118,20
824117,2,bottom,strikeout,664728,677944,118,21
824117,2,bottom,strikeout,672580,677944,118,22
824117,3,top,walk,682177,607625,114,23
824117,3,top,strikeout,683953,607625,114,24
824117,3,top,single,677587,607625,114,25
824117,3,top,field_out,666310,607625,114,26
824117,3,top,single,690984,607625,114,27
824117,3,top,strikeout,680757,607625,114,28
824117,3,bottom,single,677951,677944,118,29
824117,3,bottom,grounded_into_double_play,686469,677944,118,30
824117,3,bottom,field_out,521692,677944,118,31
824117,4,top,field_out,800050,607625,114,32
824117,4,top,walk,608070,607625,114,33
824117,4,top,field_out,700932,607625,114,34
824117,4,bottom,strikeout,695600,677944,118,35
824117,4,bottom,field_out,695506,677944,118,36
824117,4,bottom,field_out,686555,677944,118,37
824117,5,top,strikeout,682177,663738,114,38
824117,5,top,hit_by_pitch,683953,663738,114,39
824117,5,top,strikeout,677587,663738,114,40
824117,5,top,field_out,666310,663738,114,41
824117,5,bottom,double,686681,677944,118,42
824117,5,bottom,field_out,664728,677944,118,43
824117,5,bottom,single,672580,677944,118,44
824117,5,bottom,single,677951,677944,118,45
824117,5,bottom,field_out,686469,677944,118,46
824117,6,top,walk,690984,656638,114,47
824117,6,top,field_out,680757,656638,114,48
824117,6,top,double,800050,656638,114,49
824117,6,top,strikeout,608070,656638,114,50
824117,6,top,field_out,700932,656638,114,51
824117,6,bottom,field_out,521692,677944,118,52
824117,6,bottom,single,695600,677944,118,53
824117,6,bottom,single,695506,682120,118,54
824117,6,bottom,walk,686555,682120,118,55
824117,6,bottom,sac_fly,679845,682120,118,56
824117,6,bottom,walk,657041,641401,118,57
824117,6,bottom,field_out,672580,641401,118,58
824117,7,top,field_out,682177,672021,114,59
824117,7,top,walk,683953,672021,114,60
824117,7,top,walk,677587,672021,114,61
824117,7,top,home_run,666310,672021,114,62
824117,7,top,field_out,690984,672021,114,63
824117,7,top,walk,680757,672021,114,64
824117,7,top,field_out,800050,672021,114,65
824117,7,bottom,home_run,677951,641401,118,66
824117,7,bottom,home_run,686469,641401,118,67
824117,7,bottom,field_out,521692,641401,118,68
824117,7,bottom,field_out,695600,641401,118,69
824117,7,bottom,strikeout,695506,641401,118,70
824117,8,top,strikeout,608070,672021,114,71
824117,8,top,strikeout,700932,672021,114,72
824117,8,top,strikeout,682177,672021,114,73
824117,8,bottom,single,686555,683769,118,74
824117,8,bottom,double,679845,683769,118,75
824117,8,bottom,sac_fly,657041,683769,118,76
824117,8,bottom,field_out,672580,683769,118,77
824117,8,bottom,single,677951,683769,118,78
824117,8,bottom,strikeout,686469,681870,118,79
824117,9,top,field_out,683953,683232,114,80
824117,9,top,single,677587,683232,114,81
824117,9,top,single,666310,683232,114,82
824117,9,top,field_out,690984,683232,114,83
824117,9,bottom,strikeout,521692,671922,118,84
824117,9,bottom,strikeout,695600,671922,118,85
824117,9,bottom,field_out,695506,671922,118,86
824681,1,top,strikeout,667472,684007,113,0
824681,1,top,single,680574,684007,113,1
824681,1,top,field_out,682829,684007,113,2
824681,1,top,strikeout,701398,684007,113,3
824681,1,bottom,field_out,663538,695076,112,4
824681,1,bottom,field_out,694208,695076,112,5
824681,1,bottom,field_out,608324,695076,112,6
824681,2,top,single,668715,684007,113,7
824681,2,top,strikeout,663886,684007,113,8
824681,2,top,field_out,668709,684007,113,9
824681,2,top,strikeout,694362,684007,113,10
824681,2,bottom,strikeout,664023,695076,112,11
824681,2,bottom,field_out,683737,695076,112,12
824681,2,bottom,home_run,624424,695076,112,13
824681,2,bottom,field_out,621020,695076,112,14
824681,3,top,single,663647,684007,113,15
824681,3,top,field_out,667472,684007,113,16
824681,3,top,strikeout,680574,684007,113,17
824681,3,top,field_out,682829,684007,113,18
824681,3,bottom,walk,691718,695076,112,19
824681,3,bottom,walk,665804,695076,112,20
824681,3,bottom,grounded_into_double_play,663538,695076,112,21
824681,3,bottom,field_out,694208,695076,112,22
824681,4,top,field_out,701398,684007,113,23
824681,4,top,walk,668715,684007,113,24
824681,4,top,strikeout,663886,684007,113,25
824681,4,top,field_out,668709,684007,113,26
824681,4,bottom,walk,608324,695076,112,27
824681,4,bottom,walk,664023,695076,112,28
824681,4,bottom,single,683737,683175,112,29
824681,4,bottom,walk,624424,683175,112,30
824681,4,bottom,force_out,621020,683175,112,31
824681,4,bottom,single,691718,683175,112,32
824681,4,bottom,single,665804,683175,112,33
824681,4,bottom,double,663538,683175,112,34
824681,4,bottom,sac_fly,694208,683175,112,35
824681,4,bottom,field_out,608324,683175,112,36
824681,5,top,strikeout,694362,684007,113,37
824681,5,top,single,663647,684007,113,38
824681,5,top,strikeout,667472,684007,113,39
824681,5,top,walk,680574,684007,113,40
824681,5,top,field_out,682829,684007,113,41
824681,5,bottom,strikeout,664023,682825,112,42
824681,5,bottom,field_out,683737,682825,112,43
824681,5,bottom,single,624424,682825,112,44
824681,5,bottom,field_out,621020,682825,112,45
