gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823850,2026-06-24,4169,loanDepot park,146,140,691587,594798
823613,2026-06-24,3289,Citi Field,121,112,690997,665871
823611,2026-06-24,3289,Citi Field,121,112,640455,684007
824583,2026-06-24,4,Rate Field,145,114,607200,676440
824341,2026-06-24,19,Coors Field,115,111,607536,624133
824018,2026-06-24,1,Angel Stadium,108,110,667755,694346
823367,2026-06-24,31,PNC Park,134,136,677952,693433
822965,2026-06-24,12,Tropicana Field,139,118,643377,702070
824259,2026-06-24,2394,Comerica Park,116,147,669373,677960
822719,2026-06-24,3309,Nationals Park,120,143,687223,605400
822798,2026-06-24,14,Rogers Centre,141,117,702056,681347
824500,2026-06-24,2602,Great American Ball Park,113,158,695076,675660
823691,2026-06-24,3312,Target Field,142,119,657746,660271
823041,2026-06-24,2889,Busch Stadium,138,109,669461,683352
823284,2026-06-24,2680,Petco Park,135,144,676664,527048
823208,2026-06-24,2395,Oracle Park,137,133,641816,695611
