gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824278,2026-05-16,2394,Comerica Park,116,141,663554,689254
823060,2026-05-16,2889,Busch Stadium,138,118,681517,702070
824359,2026-05-16,19,Coors Field,115,109,608372,593958
822737,2026-05-16,3309,Nationals Park,120,110,676917,605135
823382,2026-05-16,31,PNC Park,134,143,696149,650911
822981,2026-05-16,12,Tropicana Field,139,146,607259,645261
824435,2026-05-16,5,Progressive Field,114,113,676282,663978
824193,2026-05-16,2392,Daikin Park,117,140,678906,594798
824600,2026-05-16,4,Rate Field,145,112,663436,592791
823706,2026-05-16,3312,Target Field,142,158,687570,701656
823139,2026-05-16,680,T-Mobile Park,136,135,669302,621111
824924,2026-05-16,4705,Truist Park,144,111,693821,801139
823627,2026-05-16,3289,Citi Field,121,147,623211,607074
824038,2026-05-16,1,Angel Stadium,108,119,667755,680736
825007,2026-05-16,2529,Sutter Health Park,133,137,622663,686790
