gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745180,2024-05-22,2889,Busch Stadium,138,110,458681,680694
744856,2024-05-22,3309,Nationals Park,120,142,663623,680573
746634,2024-05-22,5,Progressive Field,114,121,663474,500779
745173,2024-05-22,2889,Busch Stadium,138,110,502043,607644
746386,2024-05-22,2392,Minute Maid Park,117,108,686613,542881
746304,2024-05-22,7,Kauffman Stadium,118,116,666142,669373
746712,2024-05-22,2602,Great American Ball Park,113,135,607259,650633
745502,2024-05-22,31,PNC Park,134,137,683003,605483
745576,2024-05-22,2681,Citizens Bank Park,143,140,592836,641540
746063,2024-05-22,4169,loanDepot park,146,158,666200,642547
745089,2024-05-22,12,Tropicana Field,139,111,686752,678394
745743,2024-05-22,3313,Yankee Stadium,147,136,641482,682243
744933,2024-05-22,14,Rogers Centre,141,145,605135,680897
746876,2024-05-22,17,Wrigley Field,112,144,657006,608331
745661,2024-05-22,10,Oakland Coliseum,133,115,687765,596295
746143,2024-05-22,22,Dodger Stadium,119,109,607192,676714
