gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824916,2026-06-07,4705,Truist Park,144,134,693821,682254
823453,2026-06-07,2681,Citizens Bank Park,143,145,605400,656457
823537,2026-06-07,3313,Yankee Stadium,147,111,693645,624133
822807,2026-06-07,14,Rogers Centre,141,110,592332,669358
824268,2026-06-07,2394,Comerica Park,116,136,656427,622491
823857,2026-06-07,4169,loanDepot park,146,139,645261,643377
824183,2026-06-07,2392,Daikin Park,117,133,681347,695611
823696,2026-06-07,3312,Target Field,142,118,687570,702070
823047,2026-06-07,2889,Busch Stadium,138,113,700241,695076
822890,2026-06-07,5325,Globe Life Field,140,114,594798,676282
824349,2026-06-07,19,Coors Field,115,158,607536,675660
825074,2026-06-07,15,Chase Field,109,120,647336,676917
823941,2026-06-07,22,UNIQLO Field at Dodger Stadium,119,108,686218,667755
823291,2026-06-07,2680,Petco Park,135,121,681190,623211
824670,2026-06-07,17,Wrigley Field,112,137,592791,686790
