gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777753,2025-05-27,5,Progressive Field,114,119,676440,669160
777754,2025-05-27,2,Oriole Park at Camden Yards,110,138,608372,669467
777755,2025-05-27,2394,Comerica Park,116,137,656427,657277
777748,2025-05-27,2681,Citizens Bank Park,143,144,624133,675911
777746,2025-05-27,2523,George M. Steinbrenner Field,139,142,671737,657746
777749,2025-05-27,3289,Citi Field,121,145,656731,686563
777750,2025-05-27,7,Kauffman Stadium,118,113,663738,663903
777747,2025-05-27,32,American Family Field,158,111,650644,690916
777751,2025-05-27,17,Wrigley Field,112,115,690990,608566
777741,2025-05-27,5325,Globe Life Field,140,141,543135,670102
777752,2025-05-27,2392,Daikin Park,117,133,686613,676664
777745,2025-05-27,1,Angel Stadium,108,147,542881,607074
777744,2025-05-27,15,Chase Field,109,134,669203,681347
777743,2025-05-27,680,T-Mobile Park,136,120,688138,680730
777742,2025-05-27,2680,Petco Park,135,146,663568,676974
