gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824434,2026-05-26,5,Progressive Field,114,120,676282,676917
824837,2026-05-26,2,Oriole Park at Camden Yards,110,139,669358,643377
824275,2026-05-26,2394,Comerica Park,116,108,672456,686799
823379,2026-05-26,31,PNC Park,134,112,656605,696136
824758,2026-05-26,3,Fenway Park,111,144,624133,675911
822811,2026-05-26,14,Rogers Centre,141,146,680755,645261
823624,2026-05-26,3289,Citi Field,121,113,656849,695505
824597,2026-05-26,4,Rate Field,145,142,680732,657746
824106,2026-05-26,7,Kauffman Stadium,118,147,663559,693645
823785,2026-05-26,32,American Family Field,158,138,690986,700241
822898,2026-05-26,5325,Globe Life Field,140,117,683004,669920
825004,2026-05-26,2529,Sutter Health Park,133,136,695611,676106
823294,2026-05-26,2680,Petco Park,135,143,681190,605400
823216,2026-05-26,2395,Oracle Park,137,109,641816,593958
823949,2026-05-26,22,UNIQLO Field at Dodger Stadium,119,115,641778,607536
