gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824902,2026-07-05,4705,Truist Park,144,121,527048,690997
822715,2026-07-05,3309,Nationals Park,120,134,676917,696149
824497,2026-07-05,2602,Great American Ball Park,113,110,666157,680694
823525,2026-07-05,3313,Yankee Stadium,147,142,677960,657746
824413,2026-07-05,5,Progressive Field,114,145,676440,669684
824656,2026-07-05,17,Wrigley Field,112,138,665871,669461
824091,2026-07-05,7,Kauffman Stadium,118,143,679883,605400
824172,2026-07-05,2392,Daikin Park,117,139,663567,669438
822879,2026-07-05,5325,Globe Life Field,140,116,677958,663554
824333,2026-07-05,19,Coors Field,115,137,685299,641816
825061,2026-07-05,15,Chase Field,109,158,593958,687075
824980,2026-07-05,2529,Sutter Health Park,133,146,695611,691587
823117,2026-07-05,680,T-Mobile Park,136,141,676106,702056
823931,2026-07-05,22,UNIQLO Field at Dodger Stadium,119,135,686218,676664
824010,2026-07-05,1,Angel Stadium,108,111,696270,624133
