gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824529,2026-04-24,2602,Great American Ball Park,113,116,671096,664285
824854,2026-04-24,2,Oriole Park at Camden Yards,110,111,687064,678394
822827,2026-04-24,14,Rogers Centre,141,114,453286,668909
823638,2026-04-24,3289,Citi Field,121,115,642547,547179
822992,2026-04-24,12,Tropicana Field,139,142,656876,671737
824932,2026-04-24,4705,Truist Park,144,143,656550,691725
824124,2026-04-24,7,Kauffman Stadium,118,108,702070,579328
824611,2026-04-24,4,Rate Field,145,120,663542,676571
823800,2026-04-24,32,American Family Field,158,134,605540,694973
822909,2026-04-24,5325,Globe Life Field,140,133,543135,622663
824204,2026-04-24,2392,Daikin Park,117,147,621121,701542
823069,2026-04-24,2889,Busch Stadium,138,136,669467,669923
823962,2026-04-24,22,UNIQLO Field at Dodger Stadium,119,112,686218,592791
823232,2026-04-24,2395,Oracle Park,137,146,605288,645261
