gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777406,2025-06-22,3313,Yankee Stadium,147,110,701542,665152
777409,2025-06-22,2523,George M. Steinbrenner Field,139,116,641793,663554
777404,2025-06-22,31,PNC Park,134,140,663559,683004
777408,2025-06-22,14,Rogers Centre,141,145,605135,605288
777402,2025-06-22,4169,loanDepot park,146,144,645261,693821
777401,2025-06-22,3312,Target Field,142,158,543056,682990
777407,2025-06-22,2889,Busch Stadium,138,113,571945,671096
777403,2025-06-22,17,Wrigley Field,112,136,607067,669302
777399,2025-06-22,19,Coors Field,115,109,622608,694297
777400,2025-06-22,2529,Sutter Health Park,133,114,676664,677944
777395,2025-06-22,2395,Oracle Park,137,111,592662,608337
777397,2025-06-22,1,Angel Stadium,108,117,543294,687473
777398,2025-06-22,22,Dodger Stadium,119,120,660271,647336
777396,2025-06-22,2680,Petco Park,135,118,681190,607625
777405,2025-06-22,2681,Citizens Bank Park,143,121,666200,656849
