gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824522,2026-05-08,2602,Great American Ball Park,113,117,666157,681347
823466,2026-05-08,2681,Citizens Bank Park,143,115,666200,801403
824846,2026-05-08,2,Oriole Park at Camden Yards,110,133,680694,682052
822822,2026-05-08,14,Rogers Centre,141,108,656302,672282
824768,2026-05-08,3,Fenway Park,111,139,813349,669947
823871,2026-05-08,4169,loanDepot park,146,120,702281,656492
824443,2026-05-08,5,Progressive Field,114,142,800048,687570
824116,2026-05-08,7,Kauffman Stadium,118,116,663460,672456
824607,2026-05-08,4,Rate Field,145,136,680732,676106
823794,2026-05-08,32,American Family Field,158,147,694819,608331
822904,2026-05-08,5325,Globe Life Field,140,112,677958,676962
825088,2026-05-08,15,Chase Field,109,121,669194,690997
823303,2026-05-08,2680,Petco Park,135,138,656288,700241
823957,2026-05-08,22,UNIQLO Field at Dodger Stadium,119,144,686218,519242
823225,2026-05-08,2395,Oracle Park,137,134,592662,669387
