gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777552,2025-06-11,31,PNC Park,134,146,663559,615698
777553,2025-06-11,2681,Citizens Bank Park,143,112,666200,676962
777549,2025-06-11,5,Progressive Field,114,113,671106,666157
777554,2025-06-11,32,American Family Field,158,144,694477,680885
777545,2025-06-11,2889,Busch Stadium,138,141,669461,641778
777548,2025-06-11,15,Chase Field,109,136,593958,693433
777542,2025-06-11,1,Angel Stadium,108,133,543294,676664
777543,2025-06-11,2680,Petco Park,135,119,681190,676508
777562,2025-06-11,2,Oriole Park at Camden Yards,110,116,621107,663554
777555,2025-06-11,3289,Citi Field,121,120,656849,663623
777561,2025-06-11,3,Fenway Park,111,139,621111,641793
777556,2025-06-11,3312,Target Field,142,140,701581,683004
777551,2025-06-11,7,Kauffman Stadium,118,147,663460,657376
777550,2025-06-11,2392,Daikin Park,117,145,687473,680732
777547,2025-06-11,19,Coors Field,115,137,607536,592662
