gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777453,2025-06-18,680,T-Mobile Park,136,111,622491,676979
777465,2025-06-18,4169,loanDepot park,146,143,800049,624133
777461,2025-06-18,3309,Nationals Park,120,115,680730,608566
777466,2025-06-18,3313,Yankee Stadium,147,108,642232,686799
777462,2025-06-18,14,Rogers Centre,141,109,641778,593958
777474,2025-06-18,2602,Great American Ball Park,113,142,666157,641927
777470,2025-06-18,4705,Truist Park,144,121,519242,621112
777463,2025-06-18,2523,George M. Steinbrenner Field,139,110,671737,669432
777460,2025-06-18,5325,Globe Life Field,140,118,571578,663460
777454,2025-06-18,2395,Oracle Park,137,114,434378,671106
777456,2025-06-18,2529,Sutter Health Park,133,117,622663,664285
777457,2025-06-18,22,Dodger Stadium,119,135,686218,663568
777464,2025-06-18,2394,Comerica Park,116,134,669373,571760
777458,2025-06-18,4,Rate Field,145,138,680732,543243
777459,2025-06-18,17,Wrigley Field,112,158,592791,694819
