gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823153,2026-04-13,680,T-Mobile Park,136,117,669923,681347
824856,2026-04-13,2,Oriole Park at Camden Yards,110,109,665152,669194
823400,2026-04-13,31,PNC Park,134,120,694973,676571
823481,2026-04-13,2681,Citizens Bank Park,143,112,650911,665871
823563,2026-04-13,3313,Yankee Stadium,147,108,701542,579328
824937,2026-04-13,4705,Truist Park,144,146,656550,691587
823725,2026-04-13,3312,Target Field,142,111,641927,676979
823073,2026-04-13,2889,Busch Stadium,138,114,669461,668909
825024,2026-04-13,2529,Sutter Health Park,133,140,622663,543135
823964,2026-04-13,22,UNIQLO Field at Dodger Stadium,119,121,680736,656849
