gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823082,2026-03-28,2889,Busch Stadium,138,139,700241,671212
824701,2026-03-28,17,Wrigley Field,112,120,690990,571945
822838,2026-03-28,14,Rogers Centre,141,133,656302,605488
824862,2026-03-28,2,Oriole Park at Camden Yards,110,142,680694,671737
823488,2026-03-28,2681,Citizens Bank Park,143,140,605400,656641
824540,2026-03-28,2602,Great American Ball Park,113,111,663903,543243
823651,2026-03-28,3289,Citi Field,121,134,656849,656605
823892,2026-03-28,4169,loanDepot park,146,115,691587,547179
824213,2026-03-28,2392,Daikin Park,117,108,664299,672282
823811,2026-03-28,32,American Family Field,158,145,694477,680732
824945,2026-03-28,4705,Truist Park,144,118,625643,608379
823241,2026-03-28,2395,Oracle Park,137,147,641816,701542
823323,2026-03-28,2680,Petco Park,135,116,681190,656427
823973,2026-03-28,22,UNIQLO Field at Dodger Stadium,119,109,607192,593958
823161,2026-03-28,680,T-Mobile Park,136,114,693433,676282
