gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823462,2026-05-20,2681,Citizens Bank Park,143,113,605400,671096
822977,2026-05-20,12,Tropicana Field,139,110,571927,669358
823703,2026-05-20,3312,Target Field,142,117,657746,681347
824355,2026-05-20,19,Coors Field,115,140,607536,683004
825084,2026-05-20,15,Chase Field,109,137,518876,641816
823134,2026-05-20,680,T-Mobile Park,136,145,676106,680732
824273,2026-05-20,2394,Comerica Park,116,114,,676440
823866,2026-05-20,4169,loanDepot park,146,144,676083,519242
822735,2026-05-20,3309,Nationals Park,120,121,641793,804267
823547,2026-05-20,3313,Yankee Stadium,147,141,693645,702056
824111,2026-05-20,7,Kauffman Stadium,118,111,608379,813349
824678,2026-05-20,17,Wrigley Field,112,158,665795,690986
823057,2026-05-20,2889,Busch Stadium,138,134,700241,669387
823299,2026-05-20,2680,Petco Park,135,119,681190,660271
824032,2026-05-20,1,Angel Stadium,108,133,686799,650644
