gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
747034,2024-05-27,2,Oriole Park at Camden Yards,110,111,608344,681867
745904,2024-05-27,3312,Target Field,142,118,657746,679525
746788,2024-05-27,4,Guaranteed Rate Field,145,141,680897,605135
746549,2024-05-27,19,Coors Field,115,114,683627,675540
746708,2024-05-27,2602,Great American Ball Park,113,138,666157,458681
747118,2024-05-27,4705,Truist Park,144,120,450203,680730
745986,2024-05-27,32,American Family Field,158,112,688107,657006
745338,2024-05-27,2395,Oracle Park,137,143,605483,592836
745416,2024-05-27,2680,Petco Park,135,146,650633,669432
745254,2024-05-27,680,T-Mobile Park,136,117,682243,664285
745816,2024-05-27,3289,Citi Field,121,119,656731,694813
