gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777420,2025-06-21,2523,George M. Steinbrenner Field,139,116,686752,687830
777422,2025-06-21,3313,Yankee Stadium,147,110,657376,621107
777412,2025-06-21,3312,Target Field,142,158,680573,500779
777415,2025-06-21,2889,Busch Stadium,138,113,543243,608718
777419,2025-06-21,17,Wrigley Field,112,136,690990,676106
777418,2025-06-21,14,Rogers Centre,141,145,621244,650644
777417,2025-06-21,2395,Oracle Park,137,111,694738,678394
777421,2025-06-21,31,PNC Park,134,140,656605,677958
777424,2025-06-21,4169,loanDepot park,146,144,691587,656550
777413,2025-06-21,2680,Petco Park,135,118,656302,702070
777423,2025-06-21,2681,Citizens Bank Park,143,121,690953,656288
777410,2025-06-21,19,Coors Field,115,109,687223,518876
777414,2025-06-21,1,Angel Stadium,108,117,667755,687888
777411,2025-06-21,2529,Sutter Health Park,133,114,687765,682847
777416,2025-06-21,22,Dodger Stadium,119,120,669160,663623
