gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823649,2026-03-26,3289,Citi Field,121,134,642547,694973
823812,2026-03-26,32,American Family Field,158,145,694819,681343
824704,2026-03-26,17,Wrigley Field,112,120,571510,676917
824865,2026-03-26,2,Oriole Park at Camden Yards,110,142,669432,657746
824541,2026-03-26,2602,Great American Ball Park,113,111,671096,676979
824218,2026-03-26,2392,Daikin Park,117,108,686613,667755
823325,2026-03-26,2680,Petco Park,135,116,601713,669373
823081,2026-03-26,2889,Busch Stadium,138,139,669461,656876
823486,2026-03-26,2681,Citizens Bank Park,143,140,650911,543135
823974,2026-03-26,22,UNIQLO Field at Dodger Stadium,119,109,808967,668678
823163,2026-03-26,680,T-Mobile Park,136,114,669302,676440
