gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777652,2025-06-04,4169,loanDepot park,146,115,615698,607536
777647,2025-06-04,2602,Great American Ball Park,113,158,671096,669084
777649,2025-06-04,3,Fenway Park,111,108,608337,667755
777648,2025-06-04,31,PNC Park,134,117,681347,687473
777650,2025-06-04,3309,Nationals Park,120,112,669022,571510
777653,2025-06-04,3313,Yankee Stadium,147,114,657376,682847
777651,2025-06-04,14,Rogers Centre,141,143,621244,690953
777654,2025-06-04,4705,Truist Park,144,109,519242,518876
777646,2025-06-04,2523,George M. Steinbrenner Field,139,140,669358,677958
777639,2025-06-04,4,Rate Field,145,116,694363,687830
777645,2025-06-04,680,T-Mobile Park,136,110,676106,700249
777641,2025-06-04,2395,Oracle Park,137,135,690986,601713
777643,2025-06-04,2529,Sutter Health Park,133,142,,805673
777638,2025-06-04,22,Dodger Stadium,119,121,664062,656288
777642,2025-06-04,2889,Busch Stadium,138,118,571945,702070
