gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746470,2024-05-25,2394,Comerica Park,116,141,681857,621244
745823,2024-05-25,3289,Citi Field,121,137,622663,663855
745901,2024-05-25,3312,Target Field,142,140,663978,547179
746794,2024-05-25,4,Guaranteed Rate Field,145,110,607200,544150
744851,2024-05-25,3309,Nationals Park,120,136,592866,669302
745493,2024-05-25,31,PNC Park,134,144,656605,625643
745658,2024-05-25,10,Oakland Coliseum,133,117,676664,681293
745086,2024-05-25,12,Tropicana Field,139,118,650644,663903
746958,2024-05-25,3,Fenway Park,111,158,601713,657649
746710,2024-05-25,2602,Great American Ball Park,113,119,668881,621111
745176,2024-05-25,2889,Busch Stadium,138,112,571945,592791
746556,2024-05-25,19,Coors Field,115,143,641712,605400
746226,2024-05-25,1,Angel Stadium,108,114,667755,676440
745411,2024-05-25,2680,Petco Park,135,147,656302,573186
747199,2024-05-25,15,Chase Field,109,146,656756,664350
