gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824281,2026-05-05,2394,Comerica Park,116,111,664285,663558
822986,2026-05-05,12,Tropicana Field,139,141,656876,592332
823469,2026-05-05,2681,Citizens Bank Park,143,133,650911,622663
823873,2026-05-05,4169,loanDepot park,146,110,645261,605135
822743,2026-05-05,3309,Nationals Park,120,142,676917,671737
823553,2026-05-05,3313,Yankee Stadium,147,140,695684,594798
824682,2026-05-05,17,Wrigley Field,112,113,592791,671096
824119,2026-05-05,7,Kauffman Stadium,118,114,663568,668909
824200,2026-05-05,2392,Daikin Park,117,119,663567,660271
824040,2026-05-05,1,Angel Stadium,108,145,691951,607200
825092,2026-05-05,15,Chase Field,109,134,593958,696149
823142,2026-05-05,680,T-Mobile Park,136,144,669923,693821
823227,2026-05-05,2395,Oracle Park,137,135,657277,621111
823062,2026-05-05,2889,Busch Stadium,138,158,669467,687075
824362,2026-05-05,19,Coors Field,115,121,547179,642547
