gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
823462,1,top,field_out,680574,605400,113,0
823462,1,top,strikeout,682829,605400,113,1
823462,1,top,strikeout,668709,605400,113,2
823462,1,bottom,walk,607208,671096,143,3
823462,1,bottom,walk,666969,671096,143,4
823462,1,bottom,sac_fly,547180,671096,143,5
823462,1,bottom,field_out,664761,671096,143,6
823462,1,bottom,field_out,592663,671096,143,7
823462,2,top,double,701398,605400,113,8
823462,2,top,single,668715,605400,113,9
823462,2,top,double,663993,605400,113,10
823462,2,top,field_out,694362,605400,113,11
823462,2,top,field_out,666181,605400,113,12
823462,2,top,single,664731,605400,113,13
823462,2,top,strikeout,680574,605400,113,14
823462,2,bottom,strikeout,669016,671096,143,15
823462,2,bottom,catcher_interf,624641,671096,143,16
823462,2,bottom,field_out,681082,671096,143,17
823462,2,bottom,field_out,805249,671096,143,18
823462,3,top,strikeout,682829,605400,113,19
823462,3,top,field_out,668709,605400,113,20
823462,3,top,single,701398,605400,113,21
823462,3,top,single,668715,605400,113,22
823462,3,top,strikeout,663993,605400,113,23
823462,3,bottom,walk,607208,671096,143,24
823462,3,bottom,field_out,666969,671096,143,25
823462,3,bottom,field_out,547180,671096,143,26
823462,3,bottom,field_out,664761,671096,143,27
823462,4,top,triple,694362,605400,113,28
823462,4,top,field_out,666181,605400,113,29
823462,4,top,single,664731,605400,113,30
823462,4,top,field_out,680574,605400,113,31
823462,4,top,field_out,682829,605400,113,32
823462,4,bottom,field_out,592663,671096,143,33
823462,4,bottom,single,669016,671096,143,34
823462,4,bottom,double_play,624641,671096,143,35
823462,5,top,field_out,668709,605400,113,36
823462,5,top,field_out,701398,605400,113,37
823462,5,top,field_out,668715,605400,113,38
823462,5,bottom,strikeout,681082,671096,143,39
823462,5,bottom,field_out,805249,671096,143,40
823462,5,bottom,single,607208,671096,143,41
823462,5,bottom,strikeout,666969,671096,143,42
823462,6,top,field_out,663993,641835,113,43
823462,6,top,double,694362,641835,113,44
823462,6,top,double,667472,641835,113,45
823462,6,top,strikeout,664731,641835,113,46
823462,6,top,field_out,680574,641835,113,47
823462,6,bottom,field_out,547180,671096,143,48
823462,6,bottom,home_run,664761,671096,143,49
823462,6,bottom,field_out,592663,656271,143,50
823462,6,bottom,single,669016,656271,143,51
823462,6,bottom,home_run,624641,656271,143,52
823462,6,bottom,field_out,681082,656271,143,53
823462,7,top,strikeout,682829,641835,113,54
823462,7,top,single,668709,641835,113,55
823462,7,top,single,701398,689147,113,56
823462,7,top,strikeout,668715,689147,113,57
823462,7,top,double,663993,689147,113,58
823462,7,top,field_error,694362,689147,113,59
823462,7,top,strikeout,667472,689147,113,60
823462,7,bottom,field_out,702222,683175,143,61
823462,7,bottom,field_out,607208,683175,143,62
823462,7,bottom,strikeout,666969,683175,143,63
823462,8,top,field_out,664731,641745,113,64
823462,8,top,field_out,680574,641745,113,65
823462,8,top,field_out,682829,641745,113,66
823462,8,bottom,strikeout,547180,668933,143,67
823462,8,bottom,strikeout,664761,668933,143,68
823462,8,bottom,field_out,592663,668933,143,69
823462,9,top,single,668709,621237,113,70
823462,9,top,home_run,701398,621237,113,71
823462,9,top,field_out,668715,621237,113,72
823462,9,top,strikeout,663993,621237,113,73
823462,9,top,field_out,694362,621237,113,74
823462,9,bottom,field_out,669016,594580,143,75
823462,9,bottom,field_out,624641,594580,143,76
823462,9,bottom,double,681082,594580,143,77
823462,9,bottom,strikeout,702222,594580,143,78
822977,1,top,field_out,621493,571927,110,0
822977,1,top,single,683002,571927,110,1
822977,1,top,walk,668939,571927,110,2
822977,1,top,field_out,624413,571927,110,3
822977,1,top,field_out,641933,571927,110,4
822977,1,bottom,strikeout,802415,669358,139,5
822977,1,bottom,field_out,691406,669358,139,6
822977,1,bottom,walk,666018,669358,139,7
822977,1,bottom,walk,668723,669358,139,8
822977,1,bottom,strikeout,680700,669358,139,9
822977,2,top,strikeout,694212,571927,110,10
822977,2,top,strikeout,669236,571927,110,11
822977,2,top,field_out,642215,571927,110,12
822977,2,bottom,field_out,676356,669358,139,13
822977,2,bottom,field_out,656775,669358,139,14
822977,2,bottom,home_run,676439,669358,139,15
822977,2,bottom,walk,670764,669358,139,16
822977,2,bottom,field_out,802415,669358,139,17
822977,3,top,field_out,677942,571927,110,18
822977,3,top,walk,621493,571927,110,19
822977,3,top,single,683002,571927,110,20
822977,3,top,strikeout,668939,571927,110,21
822977,3,top,single,624413,571927,110,22
822977,3,top,field_out,641933,571927,110,23
822977,3,bottom,single,691406,669358,139,24
822977,3,bottom,grounded_into_double_play,666018,669358,139,25
822977,3,bottom,field_out,668723,669358,139,26
822977,4,top,strikeout,694212,571927,110,27
822977,4,top,strikeout,669236,571927,110,28
822977,4,top,field_out,642215,571927,110,29
822977,4,bottom,field_out,680700,669358,139,30
822977,4,bottom,strikeout,676356,669358,139,31
822977,4,bottom,strikeout,656775,669358,139,32
822977,5,top,field_out,677942,669947,110,33
822977,5,top,strikeout,621493,669947,110,34
822977,5,top,single,683002,669947,110,35
822977,5,top,field_out,668939,669947,110,36
822977,5,bottom,strikeout,676439,669358,139,37
