gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745585,2024-05-06,2681,Citizens Bank Park,143,137,554430,696131
746639,2024-05-06,5,Progressive Field,114,116,663474,656427
745509,2024-05-06,31,PNC Park,134,108,656605,542881
745098,2024-05-06,12,Tropicana Field,139,145,641302,605182
746313,2024-05-06,7,Kauffman Stadium,118,158,666142,669060
746886,2024-05-06,17,Wrigley Field,112,135,657006,506433
745912,2024-05-06,3312,Target Field,142,136,680573,622491
745182,2024-05-06,2889,Busch Stadium,138,121,502043,640455
745669,2024-05-06,10,Oakland Coliseum,133,140,622072,571760
746149,2024-05-06,22,Dodger Stadium,119,146,621111,682610
