gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746469,2024-05-26,2394,Comerica Park,116,141,663554,579328
746711,2024-05-26,2602,Great American Ball Park,113,119,608718,808967
744855,2024-05-26,3309,Nationals Park,120,136,571578,693433
745498,2024-05-26,31,PNC Park,134,144,527048,519242
746957,2024-05-26,3,Fenway Park,111,158,656557,668964
745824,2024-05-26,3289,Citi Field,121,137,640455,657277
745088,2024-05-26,12,Tropicana Field,139,118,671737,608379
745902,2024-05-26,3312,Target Field,142,140,641154,642520
746789,2024-05-26,4,Guaranteed Rate Field,145,110,676979,680694
746557,2024-05-26,19,Coors Field,115,143,615698,624133
746230,2024-05-26,1,Angel Stadium,108,114,672282,594902
745653,2024-05-26,10,Oakland Coliseum,133,117,605156,669854
747197,2024-05-26,15,Chase Field,109,146,686796,677960
745413,2024-05-26,2680,Petco Park,135,147,605397,657376
745172,2024-05-26,2889,Busch Stadium,138,112,543243,665871
