gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
822813,2026-05-24,14,Rogers Centre,141,134,656302,656605
824839,2026-05-24,2,Oriole Park at Camden Yards,110,116,687064,664285
824840,2026-05-24,2,Oriole Park at Camden Yards,110,116,669432,675512
824759,2026-05-24,3,Fenway Park,111,142,543243,641927
823459,2026-05-24,2681,Citizens Bank Park,143,114,691725,800048
823544,2026-05-24,3313,Yankee Stadium,147,139,677960,656876
823861,2026-05-24,4169,loanDepot park,146,121,663969,681035
824108,2026-05-24,7,Kauffman Stadium,118,136,607625,693433
823786,2026-05-24,32,American Family Field,158,119,687075,808967
824676,2026-05-24,17,Wrigley Field,112,117,684007,663567
823220,2026-05-24,2395,Oracle Park,137,145,592662,702273
825081,2026-05-24,15,Chase Field,109,115,669194,500779
823297,2026-05-24,2680,Petco Park,135,133,650633,665622
824921,2026-05-24,4705,Truist Park,144,120,527048,656492
824028,2026-05-24,1,Angel Stadium,108,140,672282,669022
824514,2026-05-24,2602,Great American Ball Park,113,138,663903,802408
