gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
778047,2025-05-05,4169,loanDepot park,146,119,645261,676263
778045,2025-05-05,3313,Yankee Stadium,147,135,607074,601713
778049,2025-05-05,4705,Truist Park,144,113,700363,663903
778044,2025-05-05,17,Wrigley Field,112,137,571510,694738
778043,2025-05-05,7,Kauffman Stadium,118,145,666142,681343
778042,2025-05-05,32,American Family Field,158,117,668964,669854
778036,2025-05-05,2889,Busch Stadium,138,134,571945,669387
778039,2025-05-05,15,Chase Field,109,121,669194,656288
778038,2025-05-05,2529,Sutter Health Park,133,136,622663,682243
778046,2025-05-05,3309,Nationals Park,120,114,663623,682847
