gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824659,2026-07-03,17,Wrigley Field,112,138,656849,669467
822714,2026-07-03,3309,Nationals Park,120,134,656492,656605
823527,2026-07-03,3313,Yankee Stadium,147,142,543037,702474
824498,2026-07-03,2602,Great American Ball Park,113,110,663903,669432
824417,2026-07-03,5,Progressive Field,114,145,668909,641743
824904,2026-07-03,4705,Truist Park,144,121,656550,681035
824336,2026-07-03,19,Coors Field,115,137,663372,657277
824173,2026-07-03,2392,Daikin Park,117,139,681293,607259
824013,2026-07-03,1,Angel Stadium,108,111,672282,687562
824982,2026-07-03,2529,Sutter Health Park,133,146,678022,663969
825062,2026-07-03,15,Chase Field,109,158,703615,690986
823933,2026-07-03,22,UNIQLO Field at Dodger Stadium,119,135,660271,650633
823120,2026-07-03,680,T-Mobile Park,136,141,622491,656302
