gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
747027,2024-06-11,2,Oriole Park at Camden Yards,110,144,544150,608331
746464,2024-06-11,2394,Comerica Park,116,120,628317,680730
745077,2024-06-11,12,Tropicana Field,139,112,621107,592791
746702,2024-06-11,2602,Great American Ball Park,113,114,608718,663474
746951,2024-06-11,3,Fenway Park,111,143,676710,554430
745815,2024-06-11,3289,Citi Field,121,146,656731,666200
745899,2024-06-11,3312,Target Field,142,115,686973,615698
745170,2024-06-11,2889,Busch Stadium,138,134,571945,694973
746296,2024-06-11,7,Kauffman Stadium,118,147,663903,573186
745981,2024-06-11,32,American Family Field,158,141,692230,579328
747190,2024-06-11,15,Chase Field,109,108,656756,660761
745404,2024-06-11,2680,Petco Park,135,133,681190,676664
745244,2024-06-11,680,T-Mobile Park,136,145,646242,689672
745327,2024-06-11,2395,Oracle Park,137,117,663855,669854
746139,2024-06-11,22,Dodger Stadium,119,140,572020,641540
