gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
745744,2024-05-18,3313,Yankee Stadium,147,145,661563,641745
746882,2024-05-18,17,Wrigley Field,112,134,684007,663559
744938,2024-05-18,14,Rogers Centre,141,139,592332,621107
747036,2024-05-18,2,Oriole Park at Camden Yards,110,136,680570,622491
745339,2024-05-18,2395,Oracle Park,137,115,690986,621389
746067,2024-05-18,4169,loanDepot park,146,121,666129,622663
745581,2024-05-18,2681,Citizens Bank Park,143,120,650911,669022
746642,2024-05-18,5,Progressive Field,114,142,671106,641927
746308,2024-05-18,7,Kauffman Stadium,118,133,607625,548389
746389,2024-05-18,2392,Minute Maid Park,117,158,434378,669060
745177,2024-05-18,2889,Busch Stadium,138,111,571945,676710
745013,2024-05-18,5325,Globe Life Field,140,108,570632,663776
747202,2024-05-18,15,Chase Field,109,116,668678,656427
746142,2024-05-18,22,Dodger Stadium,119,113,621111,668933
747121,2024-05-18,4705,Truist Park,144,135,693821,506433
