gamePk,inning,half,event_type,batter_id,pitcher_id,bat_team_id,at_bat_index
746470,1,top,strikeout,676914,681857,141,0
746470,1,top,field_out,457759,681857,141,1
746470,1,top,walk,665489,681857,141,2
746470,1,top,force_out,666182,681857,141,3
746470,1,bottom,strikeout,672761,621244,116,4
746470,1,bottom,field_out,682985,621244,116,5
746470,1,bottom,double,592192,621244,116,6
746470,1,bottom,home_run,681481,621244,116,7
746470,1,bottom,single,570482,621244,116,8
746470,1,bottom,strikeout,690993,621244,116,9
746470,2,top,field_out,543807,681857,141,10
746470,2,top,field_out,672386,681857,141,11
746470,2,top,field_out,643396,681857,141,12
746470,2,bottom,field_out,595879,621244,116,13
746470,2,bottom,strikeout,656716,621244,116,14
746470,2,bottom,field_out,668670,621244,116,15
746470,3,top,field_out,676391,681857,141,16
746470,3,top,triple,595281,681857,141,17
746470,3,top,strikeout,676914,681857,141,18
746470,3,top,field_out,457759,681857,141,19
746470,3,bottom,field_out,672761,621244,116,20
746470,3,bottom,strikeout,682985,621244,116,21
746470,3,bottom,field_out,592192,621244,116,22
746470,4,top,field_out,665489,681857,141,23
746470,4,top,field_out,666182,681857,141,24
746470,4,top,field_out,543807,681857,141,25
746470,4,bottom,single,681481,621244,116,26
746470,4,bottom,strikeout,570482,621244,116,27
746470,4,bottom,field_out,690993,621244,116,28
746470,5,top,single,672386,681857,141,29
746470,5,top,single,643396,681857,141,30
746470,5,top,field_out,676391,681857,141,31
746470,5,top,strikeout,595281,681857,141,32
746470,5,top,walk,676914,681857,141,33
746470,5,top,strikeout,457759,681857,141,34
746470,5,bottom,field_out,595879,621244,116,35
746470,5,bottom,field_out,656716,621244,116,36
746470,5,bottom,double,668670,621244,116,37
746470,5,bottom,field_out,672761,621244,116,38
746470,6,top,field_out,665489,681857,141,39
746470,6,top,field_out,666182,681857,141,40
746470,6,top,field_out,543807,681857,141,41
746470,6,bottom,field_out,682985,621244,116,42
746470,6,bottom,single,592192,621244,116,43
746470,6,bottom,grounded_into_double_play,681481,621244,116,44
746470,7,top,field_out,672386,681857,141,45
746470,7,top,walk,643396,681857,141,46
746470,7,top,field_error,676391,681857,141,47
746470,7,top,field_out,595281,656412,141,48
746470,7,top,double,676914,656412,141,49
746470,7,top,field_out,457759,656412,141,50
746470,7,bottom,single,570482,621244,116,51
746470,7,bottom,field_out,690993,621244,116,52
746470,7,bottom,grounded_into_double_play,595879,621244,116,53
746470,8,top,single,665489,671345,141,54
746470,8,top,grounded_into_double_play,666182,671345,141,55
746470,8,top,field_out,543807,671345,141,56
746470,8,bottom,strikeout,656716,605447,116,57
746470,8,bottom,single,668670,605447,116,58
746470,8,bottom,field_out,672761,605447,116,59
746470,8,bottom,strikeout,682985,605447,116,60
746470,9,top,field_out,672386,663947,141,61
746470,9,top,double,643396,663947,141,62
746470,9,top,field_out,676391,663947,141,63
746470,9,top,strikeout,643376,663947,141,64
745823,1,top,strikeout,682641,622663,137,0
745823,1,top,strikeout,642731,622663,137,1
745823,1,top,field_out,672275,622663,137,2
745823,1,bottom,double,596019,663855,121,3
745823,1,bottom,field_out,624413,663855,121,4
745823,1,bottom,strikeout,607043,663855,121,5
745823,1,bottom,strikeout,502110,663855,121,6
745823,2,top,field_out,656305,622663,137,7
745823,2,top,field_out,527038,622663,137,8
745823,2,top,strikeout,573262,622663,137,9
745823,2,bottom,strikeout,621466,663855,121,10
745823,2,bottom,home_run,516782,663855,121,11
745823,2,bottom,field_out,643446,663855,121,12
745823,2,bottom,strikeout,683146,663855,121,13
745823,3,top,field_out,671218,622663,137,14
745823,3,top,strikeout,592200,622663,137,15
745823,3,top,field_out,689172,622663,137,16
745823,3,bottom,field_out,553882,663855,121,17
745823,3,bottom,walk,596019,663855,121,18
745823,3,bottom,field_out,624413,663855,121,19
745823,3,bottom,strikeout,607043,663855,121,20
745823,4,top,field_out,682641,622663,137,21
745823,4,top,field_out,642731,622663,137,22
745823,4,top,field_out,672275,622663,137,23
745823,4,bottom,field_out,502110,663855,121,24
745823,4,bottom,hit_by_pitch,621466,663855,121,25
745823,4,bottom,strikeout,516782,663855,121,26
745823,4,bottom,walk,643446,663855,121,27
745823,4,bottom,strikeout,683146,663855,121,28
745823,5,top,walk,656305,622663,137,29
745823,5,top,field_out,527038,622663,137,30
745823,5,top,field_out,573262,622663,137,31
745823,5,top,strikeout,671218,622663,137,32
745823,5,bottom,field_out,553882,663855,121,33
745823,5,bottom,field_out,596019,663855,121,34
745823,5,bottom,strikeout,624413,663855,121,35
745823,6,top,field_out,592200,622663,137,36
745823,6,top,single,689172,622663,137,37
745823,6,top,walk,682641,622663,137,38
745823,6,top,force_out,642731,622663,137,39
745823,6,top,single,672275,622663,137,40
745823,6,top,strikeout,656305,622663,137,41
745823,6,bottom,single,607043,573124,121,42
745823,6,bottom,strikeout,502110,573124,121,43
745823,6,bottom,field_out,664056,573124,121,44
745823,6,bottom,strikeout,516782,663546,121,45
745823,7,top,field_out,527038,622663,137,46
745823,7,top,field_out,573262,622663,137,47
745823,7,top,walk,671218,622663,137,48
745823,7,top,field_out,592200,622663,137,49
745823,7,bottom,field_out,643446,663546,121,50
745823,7,bottom,home_run,683146,663546,121,51
745823,7,bottom,walk,553882,663546,121,52
745823,7,bottom,strikeout,596019,678495,121,53
745823,7,bottom,field_out,624413,678495,121,54
745823,8,top,single,689172,493603,137,55
745823,8,top,force_out,682641,493603,137,56
745823,8,top,hit_by_pitch,642731,493603,137,57
