gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777678,2025-06-01,5325,Globe Life Field,140,138,594798,607200
777692,2025-06-01,4705,Truist Park,144,111,693821,676979
777684,2025-06-01,2,Oriole Park at Camden Yards,110,145,450203,605288
777688,2025-06-01,2681,Citizens Bank Park,143,158,624133,500779
777685,2025-06-01,14,Rogers Centre,141,133,592332,676664
777683,2025-06-01,5,Progressive Field,114,108,668909,686799
777686,2025-06-01,3289,Citi Field,121,115,605280,687223
777689,2025-06-01,4169,loanDepot park,146,137,677960,806185
777677,2025-06-01,7,Kauffman Stadium,118,116,663460,672456
777690,2025-06-01,2392,Daikin Park,117,139,686613,671737
777687,2025-06-01,17,Wrigley Field,112,113,592791,607259
777679,2025-06-01,15,Chase Field,109,120,669203,680730
777680,2025-06-01,680,T-Mobile Park,136,142,622491,663978
777681,2025-06-01,2680,Petco Park,135,134,681190,571760
777682,2025-06-01,22,Dodger Stadium,119,147,808967,642232
