gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823451,2026-06-16,2681,Citizens Bank Park,143,146,666200,663969
822723,2026-06-16,3309,Nationals Park,120,118,656492,608379
824750,2026-06-16,3,Fenway Park,111,141,801139,656302
823535,2026-06-16,3313,Yankee Stadium,147,145,543037,663436
824504,2026-06-16,2602,Great American Ball Park,113,121,663903,673540
824912,2026-06-16,4705,Truist Park,144,137,656550,605288
823775,2026-06-16,32,American Family Field,158,114,688107,677944
823045,2026-06-16,2889,Busch Stadium,138,135,669467,650633
824667,2026-06-16,17,Wrigley Field,112,115,665795,663372
822888,2026-06-16,5325,Globe Life Field,140,142,677958,805673
824182,2026-06-16,2392,Daikin Park,117,116,686613,664285
825070,2026-06-16,15,Chase Field,109,108,518876,672282
824991,2026-06-16,2529,Sutter Health Park,133,134,678022,656605
823128,2026-06-16,680,T-Mobile Park,136,110,669302,687064
823939,2026-06-16,22,UNIQLO Field at Dodger Stadium,119,139,680736,656876
