gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823551,2026-05-07,3313,Yankee Stadium,147,140,621112,669022
822741,2026-05-07,3309,Nationals Park,120,142,663623,680573
824117,2026-05-07,7,Kauffman Stadium,118,114,607625,677944
824681,2026-05-07,17,Wrigley Field,112,113,684007,695076
824362,2026-05-07,19,Coors Field,115,121,500779,681035
825090,2026-05-07,15,Chase Field,109,134,668678,656605
823467,2026-05-07,2681,Citizens Bank Park,143,133,691725,669372
823870,2026-05-07,4169,loanDepot park,146,110,676974,700249
824767,2026-05-07,3,Fenway Park,111,139,687562,643377
823306,2026-05-07,2680,Petco Park,135,138,650633,669461
