gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823403,2026-04-08,31,PNC Park,134,135,656605,650633
824455,2026-04-08,5,Progressive Field,114,118,676282,666142
824779,2026-04-08,3,Fenway Park,111,158,543243,675660
824617,2026-04-08,4,Rate Field,145,110,680732,680694
822915,2026-04-08,5325,Globe Life Field,140,136,669022,693433
822833,2026-04-08,14,Rogers Centre,141,119,656302,660271
824374,2026-04-08,19,Coors Field,115,117,547179,664299
823234,2026-04-08,2395,Oracle Park,137,143,641816,605400
822753,2026-04-08,3309,Nationals Park,120,138,571945,700241
824050,2026-04-08,1,Angel Stadium,108,144,672282,656550
823646,2026-04-08,3289,Citi Field,121,109,656849,669194
823000,2026-04-08,12,Tropicana Field,139,112,671212,607067
823885,2026-04-08,4169,loanDepot park,146,113,691587,663903
823564,2026-04-08,3313,Yankee Stadium,147,133,701542,622663
823726,2026-04-08,3312,Target Field,142,116,641927,664285
