gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
822758,2026-04-03,3309,Nationals Park,120,119,571945,686218
824299,2026-04-03,2394,Comerica Park,116,138,664285,700241
823568,2026-04-03,3313,Yankee Stadium,147,146,701542,691587
824786,2026-04-03,3,Fenway Park,111,135,543243,650633
824621,2026-04-03,4,Rate Field,145,141,691799,656302
822919,2026-04-03,5325,Globe Life Field,140,113,669022,663903
824458,2026-04-03,5,Progressive Field,114,112,676282,690990
823732,2026-04-03,3312,Target Field,142,139,641927,671212
824377,2026-04-03,19,Coors Field,115,143,547179,605400
823406,2026-04-03,31,PNC Park,134,110,656605,680694
824056,2026-04-03,1,Angel Stadium,108,136,672282,693433
825026,2026-04-03,2529,Sutter Health Park,133,117,605488,664299
825103,2026-04-03,15,Chase Field,109,144,593958,656550
823240,2026-04-03,2395,Oracle Park,137,121,641816,690997
824134,2026-04-03,7,Kauffman Stadium,118,158,679883,694477
