gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
823380,2026-05-25,31,PNC Park,134,112,669387,676962
824838,2026-05-25,2,Oriole Park at Camden Yards,110,139,680694,663556
824598,2026-05-25,4,Rate Field,145,142,641743,805673
823784,2026-05-25,32,American Family Field,158,138,694819,669461
824107,2026-05-25,7,Kauffman Stadium,118,147,608379,701542
823625,2026-05-25,3289,Citi Field,121,113,690997,666157
823219,2026-05-25,2395,Oracle Park,137,109,694738,518876
824437,2026-05-25,5,Progressive Field,114,120,676440,676571
823296,2026-05-25,2680,Petco Park,135,143,656288,666200
822899,2026-05-25,5325,Globe Life Field,140,117,677958,837227
822812,2026-05-25,14,Rogers Centre,141,146,702056,676083
823948,2026-05-25,22,UNIQLO Field at Dodger Stadium,119,115,686218,685299
825005,2026-05-25,2529,Sutter Health Park,133,136,650644,622491
