gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
777704,2025-05-31,17,Wrigley Field,112,113,519141,666157
777701,2025-05-31,14,Rogers Centre,141,133,680755,680684
777697,2025-05-31,5325,Globe Life Field,140,138,571578,543243
777699,2025-05-31,2,Oriole Park at Camden Yards,110,145,665152,663436
777702,2025-05-31,2681,Citizens Bank Park,143,158,666200,694477
777703,2025-05-31,5,Progressive Field,114,108,677944,543294
777694,2025-05-31,7,Kauffman Stadium,118,116,608379,669373
777700,2025-05-31,3289,Citi Field,121,115,673540,622608
777693,2025-05-31,2392,Daikin Park,117,139,676467,641793
777706,2025-05-31,4705,Truist Park,144,111,680885,621111
777705,2025-05-31,4169,loanDepot park,146,137,665795,592662
777695,2025-05-31,680,T-Mobile Park,136,142,682243,641927
777698,2025-05-31,22,Dodger Stadium,119,147,689017,701542
777691,2025-05-31,2680,Petco Park,135,134,656302,663559
777696,2025-05-31,15,Chase Field,109,120,694297,647336
