gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824929,2026-04-30,4705,Truist Park,144,116,693821,664285
824848,2026-04-30,2,Oriole Park at Camden Yards,110,117,605135,663567
824850,2026-04-30,2,Oriole Park at Camden Yards,110,117,687064,621121
823391,2026-04-30,31,PNC Park,134,138,694973,690928
823472,2026-04-30,2681,Citizens Bank Park,143,137,650911,657277
823471,2026-04-30,2681,Citizens Bank Park,143,137,641835,605288
824524,2026-04-30,2602,Great American Ball Park,113,115,671096,547179
823634,2026-04-30,3289,Citi Field,121,120,642547,571945
823795,2026-04-30,32,American Family Field,158,109,605540,647336
825016,2026-04-30,2529,Sutter Health Park,133,118,605488,702070
823714,2026-04-30,3312,Target Field,142,141,641927,592332
