gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824819,2026-06-30,2,Oriole Park at Camden Yards,110,145,694346,607200
824418,2026-06-30,5,Progressive Field,114,140,676440,594798
823445,2026-06-30,2681,Citizens Bank Park,143,134,650911,696149
823528,2026-06-30,3313,Yankee Stadium,147,116,693645,669373
822793,2026-06-30,14,Rogers Centre,141,121,592332,690997
824742,2026-06-30,3,Fenway Park,111,120,813349,676917
824907,2026-06-30,4705,Truist Park,144,138,527048,669461
824096,2026-06-30,7,Kauffman Stadium,118,139,702070,643377
823768,2026-06-30,32,American Family Field,158,113,687075,695076
824661,2026-06-30,17,Wrigley Field,112,135,571510,676664
824175,2026-06-30,2392,Daikin Park,117,142,681347,657746
824338,2026-06-30,19,Coors Field,115,146,685299,691587
824984,2026-06-30,2529,Sutter Health Park,133,119,605488,680736
823122,2026-06-30,680,T-Mobile Park,136,108,693433,667755
825066,2026-06-30,15,Chase Field,109,137,694297,694738
