gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
746383,2024-06-02,2392,Minute Maid Park,117,142,686613,680573
746953,2024-06-02,3,Fenway Park,111,116,678394,663554
747030,2024-06-02,2,Oriole Park at Camden Yards,110,139,608344,641793
747110,2024-06-02,4705,Truist Park,144,133,450203,665622
744929,2024-06-02,14,Rogers Centre,141,134,605135,682990
746632,2024-06-02,5,Progressive Field,114,120,471911,663623
745813,2024-06-02,3289,Citi Field,121,109,500779,694297
746061,2024-06-02,4169,loanDepot park,146,140,669432,571760
746301,2024-06-02,7,Kauffman Stadium,118,135,666142,650633
745984,2024-06-02,32,American Family Field,158,145,642547,680897
746871,2024-06-02,17,Wrigley Field,112,113,676962,666157
745330,2024-06-02,2395,Oracle Park,137,147,605483,641482
746141,2024-06-02,22,Dodger Stadium,119,115,694813,596295
745252,2024-06-02,680,T-Mobile Park,136,108,622491,656288
745572,2024-06-02,2681,Citizens Bank Park,143,138,592836,458681
