gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
824864,2026-03-29,2,Oriole Park at Camden Yards,110,142,669358,641927
823487,2026-03-29,2681,Citizens Bank Park,143,140,666200,669022
824944,2026-03-29,4705,Truist Park,144,118,656550,607625
822837,2026-03-29,14,Rogers Centre,141,133,641778,806960
824538,2026-03-29,2602,Great American Ball Park,113,111,695076,813349
823647,2026-03-29,3289,Citi Field,121,134,690997,669387
823891,2026-03-29,4169,loanDepot park,146,115,676974,500779
824215,2026-03-29,2392,Daikin Park,117,108,837227,686799
823810,2026-03-29,32,American Family Field,158,145,687075,641743
823079,2026-03-29,2889,Busch Stadium,138,139,669160,571927
824700,2026-03-29,17,Wrigley Field,112,120,684007,663623
823160,2026-03-29,680,T-Mobile Park,136,114,676106,677944
