gamePk,date,venue_id,venue_name,home_id,away_id,home_sp_id,away_sp_id
778074,2025-05-03,3313,Yankee Stadium,147,139,642232,641793
778066,2025-05-03,4,Rate Field,145,117,663436,686613
778064,2025-05-03,14,Rogers Centre,141,114,592332,668909
778065,2025-05-03,31,PNC Park,134,135,663559,681190
778069,2025-05-03,2395,Oracle Park,137,115,663855,687134
778073,2025-05-03,3,Fenway Park,111,142,690928,641927
778075,2025-05-03,4169,loanDepot park,146,133,676974,674370
778078,2025-05-03,2681,Citizens Bank Park,143,109,605400,694297
778077,2025-05-03,2602,Great American Ball Park,113,120,666157,592866
778070,2025-05-03,5325,Globe Life Field,140,136,571578,622491
778071,2025-05-03,32,American Family Field,158,112,500779,592791
778072,2025-05-03,2,Oriole Park at Camden Yards,110,118,608372,663460
778076,2025-05-03,4705,Truist Park,144,119,680885,808963
778067,2025-05-03,1,Angel Stadium,108,116,543294,656427
778068,2025-05-03,2889,Busch Stadium,138,121,607200,656731
